user_id,genres,playtime_forever
Falcon_HaHa,Racing,8264
Falcon_HaHa,Sports,8264
76561198050680344,Simulation,8256
tomfiend,Racing,8245
DeezNuttaroos,Casual,8244
76561198042451234,Casual,8228
76561197967621845,Free to Play,8218
TheLandOfTheCalTheSpy,Casual,8218
76561198063378113,Casual,8218
TheHelplessCow,Casual,8213
BlazingDawn,Simulation,8212
76561197975863549,Early Access,8207
thefourdigit,Adventure,8205
76561198059107861,Early Access,8194
76561197963469414,Free to Play,8192
DKA013,Utilities,8179
supersonic380,Early Access,8176
cywabcoylttdtabistsiaeyclalumb,Casual,8154
76561198048230501,Strategy,8142
gaiyamato,Early Access,8134
76561198054914056,Casual,8128
pussayfucker,Free to Play,8109
LtKYS,Early Access,8095
uzicide,Free to Play,8090
GeneralCuddles,Early Access,8082
GeneralCuddles,Massively Multiplayer,8082
EzPzHaveFun,Adventure,8078
deoxidecsgo,Indie,8054
76561198057177409,Early Access,8051
76561198079896887,Early Access,8028
techo66,Racing,8022
3021Daniel,Simulation,8007
76561198024300582,Casual,7997
guwopguccimane,Casual,7997
76561198073607481,Early Access,7997
76561198061533143,Strategy,7992
76561198059107861,Casual,7992
TheLifeAndTimesOfTim,Adventure,7986
TheLifeAndTimesOfTim,Casual,7986
TheLifeAndTimesOfTim,Free to Play,7986
76561198044593988,Simulation,7962
76561198017205526,Massively Multiplayer,7961
samsamandhecancan,RPG,7943
76561198022404680,Sports,7928
76561198022404680,Racing,7928
itss_ur_boi_,Free to Play,7900
Dobski,Racing,7884
Dobski,Sports,7884
76561198044184931,Simulation,7884
Sloth--,Casual,7879
Qu_Boy,Free to Play,7875
76561197983351572,Indie,7874
bwolf7803,Simulation,7864
daymm,Massively Multiplayer,7863
76561198049523494,RPG,7852
76561198023347592,Casual,7840
maxpaynepillkiller,Casual,7840
76561198016685643,Racing,7831
76561197967787808,Strategy,7825
76561197961702279,Simulation,7823
76561198001349469,Racing,7811
tsunamitad,Sports,7788
76561198013149300,Racing,7781
dogapp,Indie,7775
76561198054224756,Strategy,7770
mark123,Early Access,7762
76561198039832932,Strategy,7761
Benny3888,Free to Play,7758
Kichia,RPG,7750
Dr_Angryhead,Casual,7727
xChromazone,Early Access,7724
Rhyzak,Early Access,7723
76561197998960814,Simulation,7715
AiSenSlayer,Early Access,7710
jskode,Simulation,7699
RocketLauncherManiac,Strategy,7695
dontplayinpipesanddrains,Early Access,7687
76561198054181145,Simulation,7681
76561198056280925,Strategy,7664
jetfire60,Racing,7654
DownSyndromeKid,Early Access,7649
76561198028458466,Early Access,7648
dragonchief,Simulation,7645
76561198052786944,Adventure,7643
streetjimmy,Action,7638
76561198052118118,Massively Multiplayer,7637
FilthyDeath,Simulation,7635
ScottyG555,Free to Play,7633
bosslucek,Racing,7633
nipplelicker4000,RPG,7632
76561198084015139,Casual,7632
-PRoSlayeR-,Massively Multiplayer,7627
76561198004821435,Indie,7624
76561198067257274,Sports,7623
76561197961118969,Free to Play,7622
76561198010436866,Indie,7620
76561197960324641,Casual,7615
pussayfucker,Casual,7610
76561198066939949,Casual,7596
DrMolo,Massively Multiplayer,7592
76561198026784391,Casual,7591
Abyss666,Strategy,7579
76561198051686686,Casual,7579
GiBaPEzLife,Massively Multiplayer,7577
HamWich222,Casual,7575
Kyvex,Racing,7571
76561198017618407,Simulation,7569
Shemhamphorasch,Free to Play,7568
Anti_Sphere,Simulation,7564
TotallyCleverID,Massively Multiplayer,7560
TheLandOfTheCalTheSpy,Animation &amp; Modeling,7560
TheLandOfTheCalTheSpy,Video Production,7560
TheLandOfTheCalTheSpy,Design &amp; Illustration,7560
76561198024006038,Casual,7547
deynarian,Simulation,7545
LightningRod,Early Access,7542
TotallyCleverID,Casual,7533
chidori_647,Casual,7532
GhandiSikh,Adventure,7518
SirParadiseLost,Strategy,7514
OneEyedWolf,Free to Play,7510
foe99FTW,Early Access,7495
PROGAMER963,Racing,7491
PROGAMER963,Sports,7491
76561198054678115,Massively Multiplayer,7481
26292919,Strategy,7476
daymm,Racing,7473
laumir,Casual,7452
76561198028482615,Early Access,7447
LiberationestZ,Massively Multiplayer,7441
LiberationestZ,Early Access,7441
76561197977544920,Simulation,7437
76561197967443926,Free to Play,7435
astrasimon,Massively Multiplayer,7434
76561198013535175,Early Access,7420
76561198030306029,Sports,7406
76561198030306029,Racing,7406
Urotsuki,Sports,7401
76561197980184475,Casual,7396
76561198054085200,Free to Play,7392
lambdaop,Massively Multiplayer,7388
76561197993725260,Early Access,7385
76561197990027470,Free to Play,7367
senpai_the_slutty,Massively Multiplayer,7364
NaukaD,Casual,7352
GrossWolf,Free to Play,7314
GrossWolf,Massively Multiplayer,7314
76561198072155632,Casual,7306
76561197960324641,Adventure,7301
Train_Wreck,Early Access,7299
Sambareno,Free to Play,7280
Nuclueus,Early Access,7268
senpai_the_slutty,Early Access,7266
4801,Strategy,7260
HamWich222,Sports,7259
76561197978024377,Early Access,7249
smcs,Massively Multiplayer,7240
gogi7,Massively Multiplayer,7238
Sloth--,Strategy,7231
Fliqi,RPG,7227
76561198020704738,Indie,7227
DrMolo,Early Access,7226
76561198004054009,Simulation,7225
COOKIESCOOKIES123,Massively Multiplayer,7221
Striker146,Racing,7218
Striker146,Sports,7218
76561197995146150,Adventure,7217
76561198024071345,Casual,7213
76561198030382508,RPG,7196
streetjimmy,Adventure,7195
SeedyDog,Utilities,7194
SeedyDog,Web Publishing,7194
76561198046813126,Casual,7192
grumpher,Adventure,7182
dragonchief,Early Access,7164
dragonchief,Massively Multiplayer,7164
Andr3wPandora,Massively Multiplayer,7158
youngwolf,Casual,7156
ScottyG555,Sports,7147
GhandiSikh,Massively Multiplayer,7143
SaltySpittoon,Early Access,7126
pieman98,Massively Multiplayer,7121
sexysob,Free to Play,7114
nipplelicker4000,Early Access,7111
76561198016750146,Massively Multiplayer,7097
76561197991853420,Massively Multiplayer,7096
Terminally-Chill,Sports,7086
SirParadiseLost,Simulation,7071
76561198008565345,Adventure,7063
76561197992755277,Indie,7061
GremoryEagle,Action,7050
76561198023334177,Free to Play,7044
Thundawich,Early Access,7037
jskode,Utilities,7036
76561198051686686,Utilities,7034
76561198045507259,Free to Play,7027
hashtaglmao,Strategy,7023
76561198029596731,Casual,7021
76561198029596731,Free to Play,7021
frogmcvape,Free to Play,7017
76561198022404680,Strategy,7010
itss_ur_boi_,Racing,7003
AwesomeDoormat,Simulation,6997
LapFucksTrax,Casual,6994
gogi7,Sports,6993
Liberityneverdies,Massively Multiplayer,6985
76561198029090446,Racing,6967
76561198008565345,Early Access,6955
76561198001349469,RPG,6955
76561198054927960,Racing,6953
76561198002513165,Early Access,6947
76561197968331328,Massively Multiplayer,6942
TURTLESYEA,Casual,6939
py6Spider,Free to Play,6935
ScottyG555,Casual,6930
391204566,Free to Play,6927
Shredderman962,Sports,6922
KentuckyFriedSpy,Massively Multiplayer,6913
TKOZ,Free to Play,6912
BigCutyBootyJudy,Casual,6909
76561198010436866,Adventure,6904
Dobski,Early Access,6902
TheRevenant,Casual,6891
DodgM8,Simulation,6875
PugsAus,Casual,6866
756755557153145,Indie,6865
76561198021622091,Adventure,6864
76561198061230129,Early Access,6864
dbsgptjd966,Casual,6853
dbsgptjd966,Free to Play,6853
Train_Wreck,Strategy,6842
76561198049523494,Simulation,6831
76561197996767783,Casual,6826
76561198084123358,Casual,6825
RIPFreddieMercury,Racing,6817
RIPFreddieMercury,Sports,6817
loadaimandsnipe,Massively Multiplayer,6813
loadaimandsnipe,Early Access,6813
76561197970137892,Casual,6796
76561197961702279,Early Access,6794
76561197961702279,Massively Multiplayer,6794
76561197977246575,Free to Play,6779
76561198050868578,Casual,6775
76561198026599584,Massively Multiplayer,6765
dontplayinpipesanddrains,Adventure,6758
SenatorArmstrong123,Massively Multiplayer,6751
76561198033698382,Strategy,6747
76561198024531364,Massively Multiplayer,6747
JustIcey,Adventure,6747
imprisonmike,Indie,6719
76561197995163667,Early Access,6716
76561197983944271,Early Access,6715
whoopah,Strategy,6702
OneEyedWolf,Simulation,6701
rabbidscool,Casual,6694
76561198059174254,Casual,6693
76561197983351572,RPG,6687
76561198061354183,Early Access,6684
76561198060469849,Casual,6682
piepai,Early Access,6677
HamWich222,Free to Play,6668
poadster,Casual,6666
76561197967787808,Utilities,6659
techo66,Adventure,6638
76561198035232640,Strategy,6636
76561198078738103,Casual,6620
76561197990027470,Sports,6605
76561197990027470,Racing,6605
dascorpi0n,Early Access,6600
76561198060808273,Racing,6598
76561198060808273,Sports,6598
smcs,Utilities,6580
H-O-B-O,Action,6573
76561198099742716,RPG,6546
DeliciousPuddin,Racing,6543
NickMagnus,Racing,6542
NickMagnus,Sports,6542
76561197992755277,Simulation,6540
76561198006084032,Massively Multiplayer,6532
lurchibald,Casual,6530
theoriginalmasta,Adventure,6514
MateoPhoenix,Casual,6513
Gamerman246,Massively Multiplayer,6512
MartinZ,RPG,6512
weherphere,Strategy,6506
rinco69,Casual,6501
5856565456564,Casual,6501
76561198013291691,Simulation,6492
AwesomeDoormat,Casual,6483
76561198050680344,Casual,6476
TheLandOfTheCalTheSpy,Strategy,6466
senpai_the_slutty,Sports,6432
76561197972391677,Free to Play,6426
deleteme14,Racing,6410
deleteme14,Sports,6410
GAMESNIPERSTUDIOS,Early Access,6408
76561198088082495,Strategy,6407
PabloEso,Free to Play,6396
Kichia,Casual,6389
76561197970688011,Sports,6385
76561198011743390,Massively Multiplayer,6377
weherphere,Simulation,6373
KentuckyFriedSpy,Early Access,6352
76561198050246852,Casual,6349
76561198045540232,Massively Multiplayer,6349
bigmushroom,Adventure,6337
76561198006494735,Free to Play,6327
76561197990819502,Massively Multiplayer,6319
HailAmeixing,Adventure,6312
frompanem,Massively Multiplayer,6301
DONTFUCKINGCLICKTHIS,Free to Play,6296
76561198050868578,Free to Play,6278
76561198031319986,Simulation,6270
SitteNKitteNMitteN,Early Access,6259
76561197963469414,Early Access,6251
76561198085167128,Free to Play,6249
76561198064317610,Strategy,6246
e54385991,Indie,6243
Nickz_,Massively Multiplayer,6241
EzPzHaveFun,RPG,6239
Onemaponly,Free to Play,6236
TheGamingHeadcrab,Casual,6235
76561197994387796,Early Access,6234
76561197993685324,Early Access,6233
1UK33Y,RPG,6221
SaltySpittoon,RPG,6219
76561198031310041,Early Access,6216
76561197977246575,Strategy,6200
76561198001175414,Indie,6196
Eviloverlord1987BC,Racing,6194
76561198021622091,Early Access,6175
76561198022269929,Early Access,6170
LiberationestZ,Adventure,6146
tamlieu,Indie,6143
76561198050247132,Massively Multiplayer,6134
SeedyDog,Video Production,6131
76561198081009511,Casual,6129
UnethicalPanda,Strategy,6120
Kyvex,Casual,6111
76561197987307155,Casual,6092
scott_majere,Early Access,6090
76561198063378113,Free to Play,6083
76561197993731652,Simulation,6046
fatppl,Casual,6032
Zapruda,Casual,6027
gangstapimpplaya,Casual,6018
volka,Utilities,6012
76561198070943489,Casual,6009
Kyvex,Early Access,6001
techo66,Strategy,5999
76561198013149300,Sports,5998
ScottyG555,RPG,5992
-Azsael-,Casual,5982
76561198032459795,Indie,5981
986754,Racing,5968
ArktiicFozzy,Adventure,5967
76561198042170355,Free to Play,5965
RocketLauncherManiac,Free to Play,5961
76561198072608814,Free to Play,5949
76561198038486363,Massively Multiplayer,5943
76561198040055640,Casual,5933
76561197970137892,Sports,5928
volka,Simulation,5927
dethonador,Indie,5924
76561198013149300,Massively Multiplayer,5916
76561198046813126,Early Access,5914
76561198035232640,Racing,5906
hawks23,Indie,5903
hawks23,Simulation,5903
76561197990027470,Early Access,5902
76561198055096033,Casual,5902
omnixbro,Free to Play,5901
omnixbro,Massively Multiplayer,5901
76561197966191220,Adventure,5879
76561197973395845,Casual,5876
subway103,Early Access,5871
Blackbirdm3,Sports,5870
76561198002872696,Simulation,5857
Clammed,Casual,5857
76561198029976254,Racing,5853
76561198061533143,Casual,5847
76561197981571612,RPG,5844
spiderpig11223,Early Access,5837
AquilliusRanger,Casual,5835
de_reyals,Strategy,5835
129874182,Sports,5831
76561198040890825,Early Access,5821
76561198054678115,Free to Play,5819
Wdsy,Early Access,5816
76561198013535175,Adventure,5806
Kyvex,Free to Play,5805
KuronishiX,Casual,5797
76561198008119091,Free to Play,5791
76561198008119091,Indie,5791
76561198047051392,Strategy,5786
Trooper6192,Early Access,5772
76561198023475537,Early Access,5768
76561197991853420,Free to Play,5759
Urotsuki,Early Access,5753
76561198049523494,Free to Play,5749
76561198049523494,Massively Multiplayer,5749
76561198055326819,Free to Play,5747
76561198055326819,Casual,5747
76561198055524901,Sports,5742
76561198055524901,Racing,5742
76561198060469849,Strategy,5741
76561198054085200,Strategy,5739
BigCutyBootyJudy,Massively Multiplayer,5738
BigCutyBootyJudy,Early Access,5738
76561198030382508,Indie,5733
76561198030382508,Action,5733
76561198030382508,Adventure,5733
LeZoidberg,Free to Play,5732
poedgirl,Early Access,5723
76561198061039259,Free to Play,5719
76561198052180785,Early Access,5716
76561197999075044,Early Access,5712
VividPikselz,Early Access,5711
76561197964317648,RPG,5709
76561198061354183,Adventure,5706
mutatedwombat,Casual,5699
NitrosYT,Sports,5693
76561198063648921,RPG,5690
e54385991,Free to Play,5689
76561198023347592,Early Access,5681
76561198017205526,Free to Play,5679
SmokaBluntos,Web Publishing,5667
SmokaBluntos,Design &amp; Illustration,5667
76561198049851547,Early Access,5656
76561198049851547,Racing,5656
TheTriggured,Early Access,5655
deynarian,Casual,5648
DemondSlayerV,Sports,5641
DemondSlayerV,Racing,5641
76561198028038497,Indie,5639
76561198040890825,Massively Multiplayer,5624
asixCSGO,Early Access,5614
asixCSGO,Massively Multiplayer,5614
MartinZ,Simulation,5600
Abyss666,Indie,5598
FabRainbro,Sports,5576
76561198036455045,Racing,5572
76561198063368177,Casual,5570
76561198065905091,Casual,5565
NaukaD,Early Access,5564
76561198088082495,RPG,5562
KosmicReeds,Free to Play,5556
astrasimon,Casual,5555
iamkwan,Simulation,5555
76561198061021230,Massively Multiplayer,5552
ABSOLUTLY_NOTHING,Early Access,5549
76561198007799026,Early Access,5545
bantiacmd,Adventure,5533
Shadowbolt4231,Casual,5518
DodgM8,Adventure,5515
76561198054085200,Adventure,5514
76561198024531364,Sports,5512
76561198024531364,Racing,5512
76561198083619343,Casual,5501
76561198052928427,Casual,5496
hashtaglmao,Massively Multiplayer,5477
hashtaglmao,Free to Play,5477
AquilliusRanger,Strategy,5456
76561198018069630,Massively Multiplayer,5449
Anti_Sphere,Early Access,5442
ZEM42,Casual,5440
KuronishiX,Sports,5439
KuronishiX,Racing,5439
multinationalcorporation,Indie,5438
GhandiSikh,Early Access,5434
gogi7,Casual,5428
gogi7,Free to Play,5428
76561198018293914,Free to Play,5426
TheGamingHeadcrab,Massively Multiplayer,5415
pandaaus,Simulation,5410
poshi,Racing,5409
note551,Casual,5400
herpaderpinaderpyworld,Adventure,5397
maxpaynepillkiller,Sports,5391
Brucearu,Casual,5387
KittensScythe,Design &amp; Illustration,5374
KittensScythe,Web Publishing,5374
76561198081666970,Strategy,5352
imprisonmike,Simulation,5349
76561198088082495,Massively Multiplayer,5349
76561198040844729,Massively Multiplayer,5342
76561197993685324,Casual,5342
Darkjet15,Casual,5342
76561198103524411,Casual,5332
tankedout,RPG,5323
laerte261,RPG,5321
76561198099742716,Free to Play,5318
76561197995163667,Casual,5310
maxpaynepillkiller,Early Access,5304
maxpaynepillkiller,Massively Multiplayer,5304
PiozZ,Racing,5303
lucifer666678,Indie,5303
lucifer666678,Adventure,5303
lucifer666678,Massively Multiplayer,5303
76561198047515471,Adventure,5301
76561197995164445,Massively Multiplayer,5299
76561197995164445,Free to Play,5299
76561198027367190,Massively Multiplayer,5297
76561197972391677,Strategy,5271
76561198003447788,Early Access,5270
76561197991853420,Early Access,5264
fatppl,Massively Multiplayer,5264
76561198018069630,Casual,5258
Harbringer-of-sorrow,Casual,5255
76561198054085200,Casual,5249
TKOZ,Massively Multiplayer,5243
76561198008783917,Free to Play,5242
SWYANO,Adventure,5241
KillerKanMX,Massively Multiplayer,5240
laumir,Massively Multiplayer,5239
NickMagnus,Early Access,5236
76561198043305211,Casual,5233
GremoryEagle,RPG,5229
donutmaster123,Simulation,5226
TiddlysWink,Casual,5225
thraadash,Casual,5224
76561198028458466,Massively Multiplayer,5224
76561198044023118,Adventure,5222
76561198038513068,Free to Play,5218
76561198038513068,Massively Multiplayer,5218
76561197970688011,Free to Play,5218
76561198021391861,Sports,5218
76561197970551076,Massively Multiplayer,5217
76561197970551076,Free to Play,5217
Falcon_HaHa,Strategy,5208
uzicide,Casual,5208
killer81KappaKappa,RPG,5202
RedDog84,Adventure,5197
SzechuanB,Casual,5170
DeEggMeister,Early Access,5151
smasher6784,Early Access,5148
76561197972908857,Casual,5141
76561197972908857,Simulation,5141
76561198038486363,Sports,5133
piepai,Racing,5132
76561198019160833,Racing,5120
76561198019650848,Indie,5120
76561198019160833,Sports,5120
herpaderpinaderpyworld,Racing,5119
P06O,Simulation,5114
TandyTandon,Casual,5108
customisedforsure,Early Access,5106
76561198008119091,Racing,5105
Andr3wPandora,Early Access,5104
SitteNKitteNMitteN,Racing,5100
sporelife,Casual,5100
SitteNKitteNMitteN,Sports,5100
76561198072155632,Racing,5097
76561198072155632,Sports,5097
76561198041353540,Free to Play,5097
76561197990792016,Free to Play,5089
76561198024776356,Racing,5083
76561198024776356,Sports,5083
Hardway155,Early Access,5083
76561198047208452,Free to Play,5079
76561197971366625,Casual,5069
laygittlefiggernaggot,Massively Multiplayer,5049
truewarrior94,Sports,5046
truewarrior94,Indie,5046
truewarrior94,Simulation,5046
Nuclueus,Free to Play,5045
KingXRay,Simulation,5044
76561198013973273,Massively Multiplayer,5044
76561198044184931,Casual,5041
76561197975863549,Casual,5040
cyberjepp,Massively Multiplayer,5034
76561197966979423,Early Access,5030
BlazingDawn,Casual,5018
76561198052928427,Strategy,5016
76561198030902576,Indie,5014
CHOZN1,Casual,5011
CHOZN1,Simulation,5011
cgoober2000,Free to Play,5010
cywabcoylttdtabistsiaeyclalumb,Sports,4988
Symbolize,Massively Multiplayer,4987
Drxoid,Strategy,4965
Jaxon1049,Free to Play,4965
Jaxon1049,Strategy,4965
76561198048230501,Massively Multiplayer,4934
dethonador,Casual,4934
jackthesexybeast,Strategy,4927
biendeo,Racing,4921
76561197968331328,Free to Play,4916
lildoughnut,RPG,4912
76561198077805024,Racing,4910
76561198077805024,Sports,4910
76561198010436866,Simulation,4897
76561198111424831,Casual,4885
76561198014799083,Free to Play,4882
76561197981571612,Early Access,4872
76561197981571612,Massively Multiplayer,4872
eyb0ssman,Adventure,4868
BlazingDawn,Early Access,4866
76561197974941166,Racing,4861
76561198012742919,Racing,4841
TandyTandon,Free to Play,4834
TandyTandon,Massively Multiplayer,4834
76561198019160833,Casual,4833
76561198019160833,Strategy,4833
KittensScythe,Strategy,4830
Gigglestik,Racing,4829
Cobain76,Early Access,4828
Cobain76,Massively Multiplayer,4828
TheSuccIsGudd,Casual,4818
AE19,Massively Multiplayer,4818
biendeo,Early Access,4814
pandaaus,Casual,4814
Rebound780,Strategy,4810
skotavus,Sports,4801
lizzygson,Strategy,4799
pjc001,Casual,4786
Aquilares,Casual,4784
76561197978024377,Sports,4783
76561198002872696,RPG,4783
guwopguccimane,Simulation,4768
Liberityneverdies,Free to Play,4765
76561198046813126,Massively Multiplayer,4761
76561198046263983,RPG,4759
chidori_647,Sports,4756
Benny3888,Casual,4754
modtech,Massively Multiplayer,4749
modtech,RPG,4749
shinomegami,Racing,4710
76561198044169764,Adventure,4706
poedgirl,Sports,4684
Brucearu,Strategy,4681
76561198046776854,Massively Multiplayer,4681
Shemhamphorasch,Strategy,4678
76561198007208545,Early Access,4669
76561198046710527,Early Access,4654
truewarrior94,Strategy,4651
76561198018293914,Sports,4649
76561197961718947,Sports,4647
JinDoritos,Massively Multiplayer,4647
awpsum,Sports,4644
76561198043917204,Casual,4642
76561198048230501,Casual,4638
KentuckyFriedSpy,Strategy,4618
ButteryTyrant,Casual,4616
HellsDemon47,Free to Play,4612
BatRambo,Racing,4603
BatRambo,Sports,4603
jskode,Racing,4598
jskode,Sports,4598
DeliciousPuddin,Sports,4597
Shoottj,Casual,4596
allansnackbar,Free to Play,4595
76561198006186415,Casual,4595
76561198036455045,Casual,4594
jwatt1991,Massively Multiplayer,4588
76561198066375702,Early Access,4578
76561198019112245,Strategy,4560
samsamandhecancan,Early Access,4560
lilnobody,Indie,4554
lilnobody,Sports,4554
lilnobody,Racing,4554
Portals,Casual,4548
76561198035606542,Casual,4541
GiBaPEzLife,RPG,4539
76561198042422937,Simulation,4538
benjamingarrison,Early Access,4534
lizzygson,Free to Play,4531
lizzygson,Massively Multiplayer,4531
76561198007584361,Early Access,4530
76561198035146378,Free to Play,4529
76561197977767929,Early Access,4518
jlulveior,Sports,4505
UnethicalPanda,Racing,4497
UnethicalPanda,Sports,4497
jalpineapple,Sports,4494
jalpineapple,Racing,4494
Clammed,Early Access,4493
Deerunken,Sports,4489
76561197990792016,Massively Multiplayer,4487
ThisIsWhereIGetOff,Free to Play,4485
snakeyboy,Early Access,4484
SweetSugar,Racing,4479
SweetSugar,Sports,4479
76561198001175414,Adventure,4478
76561197969956494,RPG,4472
76561197969956494,Indie,4472
jetfire60,Early Access,4468
jetfire60,Massively Multiplayer,4468
xChromazone,Casual,4466
lilnobody,Adventure,4453
76561198035548591,Indie,4439
76561198035548591,Simulation,4439
ThisIsWhereIGetOff,RPG,4439
nnotzsb,Free to Play,4435
Sothere,Casual,4422
meowvel,Early Access,4420
grumpher,Casual,4398
76561198007510322,Indie,4396
76561198004821435,Simulation,4388
76561198006048941,RPG,4385
76561197990792016,Indie,4381
Denzham,Casual,4379
76561198006084032,Racing,4379
76561198006084032,Sports,4379
76561198014969917,Racing,4378
76561198042389215,Casual,4359
76561198075582003,Sports,4358
76561198022808464,Early Access,4351
76561198048240622,Sports,4348
76561198048240622,Racing,4348
76561198044169764,Massively Multiplayer,4344
76561198044169764,Free to Play,4344
meowvel,Massively Multiplayer,4341
AquilliusRanger,Massively Multiplayer,4333
GrossWolf,Adventure,4330
deleteme14,Strategy,4330
deleteme14,Early Access,4330
Jaxon1049,Racing,4328
76561198033862482,RPG,4326
76561198047700643,Casual,4317
death-hunter,Early Access,4294
xoFushiox,Early Access,4289
xoFushiox,Adventure,4289
Shredderman962,Casual,4286
Bu113ts,Early Access,4279
76561197995163667,Free to Play,4260
DANGERMOOOUSE,Sports,4259
76561198046364437,Massively Multiplayer,4255
acorn13,Sports,4255
Sitchy,Racing,4254
Shoottj,Early Access,4251
poshi,Early Access,4251
76561198061505714,Racing,4249
TooEasyTeeZee,Free to Play,4244
76561198081009511,Early Access,4244
DontCareForURL,Casual,4238
76561198056884067,Casual,4236
76561198056884067,Sports,4236
76561198026784391,Simulation,4233
76561198080826588,Simulation,4232
DONTFUCKINGCLICKTHIS,Sports,4230
5856565456564,Early Access,4224
NightlyDawn,Racing,4222
NightlyDawn,Sports,4222
76561198024071345,Racing,4221
76561198048709944,Casual,4220
76561198066452898,Casual,4215
76561198050246852,Massively Multiplayer,4213
Qu_Boy,Casual,4210
Kebabsaregood,Sports,4210
76561198085167128,Casual,4202
keiran1,Free to Play,4200
Adnurak,Casual,4197
OdetteArt,Strategy,4194
76561197998463688,Free to Play,4194
76561198050361199,Strategy,4164
76561198024531364,Early Access,4162
76561197992542501,Simulation,4160
snakeyboy,Free to Play,4160
76561198067070151,Early Access,4159
H-O-B-O,Adventure,4158
frogmcvape,Early Access,4158
frogmcvape,Massively Multiplayer,4158
KentuckyFriedSpy,Video Production,4152
KentuckyFriedSpy,Animation &amp; Modeling,4152
KentuckyFriedSpy,Design &amp; Illustration,4152
Zodrodo,Animation &amp; Modeling,4145
qqmp,Simulation,4145
Zodrodo,Design &amp; Illustration,4145
Zodrodo,Web Publishing,4145
Zodrodo,Utilities,4145
Zodrodo,Education,4145
DoctorSpaceman,Sports,4139
76561198072608814,Strategy,4137
pjc001,Massively Multiplayer,4136
76561198036455045,Free to Play,4135
76561198030245280,Indie,4125
76561198041353540,Casual,4121
elektro_haus,Casual,4120
keiran1,Strategy,4117
76561198026784391,Strategy,4114
pharonmix,Free to Play,4093
pharonmix,Massively Multiplayer,4093
76561198010436866,Free to Play,4061
76561198010436866,Massively Multiplayer,4061
thefourdigit,RPG,4046
76561198079986661,Racing,4041
76561197993685324,Adventure,4036
awwyeahnah,Simulation,4029
awwyeahnah,Indie,4029
dragonsheart,Casual,4028
NitrosYT,Racing,4025
76561198013170444,Sports,4025
JohnnyMcShitty,Sports,4020
JohnnyMcShitty,Racing,4020
131312,Casual,4018
RegularSmokeyJoe,Adventure,4014
723943123,Free to Play,4006
76561198048230501,Early Access,3996
theoriginalmasta,RPG,3980
76561198018069630,Early Access,3979
MinTony,Casual,3978
76561198006084032,RPG,3975
76561197961718947,Indie,3969
Sicero,Casual,3966
76561198060808273,Early Access,3964
76561198063368177,Simulation,3958
76561198002513165,Casual,3957
PugsAus,Massively Multiplayer,3955
MRSALM0N,Casual,3936
76561198079627867,Strategy,3934
pharonmix,Strategy,3930
Fliqi,Casual,3926
-Azsael-,Free to Play,3925
76561198044060397,Simulation,3921
76561198007208545,Casual,3920
76561198079627867,Early Access,3918
76561198057253097,Indie,3916
dbsgptjd966,Simulation,3915
76561198059653682,Early Access,3912
lambdaop,Free to Play,3912
laumir,Indie,3896
py6Spider,Casual,3894
76561198002872696,Adventure,3888
76561198006494735,Massively Multiplayer,3864
mark123,Strategy,3864
GoldenSlice,Casual,3863
thefourdigit,Strategy,3862
76561198041284313,Early Access,3839
asixCSGO,Utilities,3834
76561198044619788,Free to Play,3827
LecXii,Adventure,3826
frogmcvape,Strategy,3822
Harbringer-of-sorrow,Simulation,3822
daymm,Sports,3808
tinyrickexclamationmark,RPG,3805
pandaaus,Massively Multiplayer,3803
76561198002009906,Adventure,3799
76561198052928427,Sports,3786
pjc001,Free to Play,3784
76561198038486363,Free to Play,3783
76561198031286028,Racing,3779
veroxAU,Casual,3774
jetfire60,Utilities,3767
jetfire60,Education,3767
jetfire60,Animation &amp; Modeling,3767
jetfire60,Web Publishing,3767
76561198079887518,Free to Play,3766
Andydds,Casual,3763
squeegymackoy,Early Access,3761
DeliciousPuddin,Early Access,3757
76561198142474106,Adventure,3744
76561198142474106,Casual,3744
lovemorezeebanda,Casual,3736
lordofgeckos,Free to Play,3736
76561198052938668,Strategy,3733
Remo191,Casual,3731
JayKayGray,Racing,3729
JayKayGray,Sports,3729
76561198060469849,Early Access,3723
gogi7,Early Access,3703
76561197994851773,Racing,3700
WaifuActivist,Racing,3686
WaifuActivist,Sports,3686
SirParadiseLost,Racing,3685
SirParadiseLost,Sports,3685
liambull,Casual,3667
76561198033713264,Casual,3660
76561198033713264,Free to Play,3660
whoopah,Massively Multiplayer,3654
whoopah,Free to Play,3654
76561197996767783,Sports,3652
76561198061097219,Sports,3644
76561198032373589,Early Access,3640
76561198059487098,Free to Play,3640
Velocity_,Casual,3637
76561198016594121,Action,3633
76561198029976254,Sports,3624
subway103,Casual,3623
76561197970828806,Sports,3620
laygittlefiggernaggot,Early Access,3605
bantiacmd,RPG,3604
Evilutional,Design &amp; Illustration,3604
bantiacmd,Early Access,3604
Evilutional,Photo Editing,3604
76561198056280925,Casual,3602
76561198048597734,Casual,3598
WrightTheWrong,Early Access,3597
FabRainbro,Animation &amp; Modeling,3593
FabRainbro,Video Production,3593
xChromazone,Free to Play,3588
Gilsham,Early Access,3579
Master_Pelon,Massively Multiplayer,3572
givemetheaids,Indie,3563
givemetheaids,Simulation,3563
Darkjet15,Strategy,3561
jqinnewsteam,Massively Multiplayer,3559
76561197963469414,Massively Multiplayer,3556
rinco69,Racing,3555
