user_id,genres,release_year,playtime_forever
FabRainbro,Racing,2009,1748
Abyss666,Simulation,2008,1748
DoctorSpaceman,Racing,2008,1748
daymm,Sports,2014,1748
76561198024300582,Adventure,2013,1748
22109203,Action,2015,1747
acorn13,Sports,2011,1747
acorn13,Strategy,2011,1747
76561198046263983,Action,2010,1746
76561198019019838,Strategy,2009,1746
Sloth--,Simulation,2016,1746
76561198046263983,RPG,2010,1746
Eviloverlord1987BC,Casual,2013,1746
Sloth--,Indie,2016,1746
UnethicalPanda,Action,2005,1746
Sloth--,Adventure,2016,1746
76561198079890309,RPG,2015,1745
wyvaud,Action,2014,1745
wyvaud,RPG,2014,1745
OutdoorKitchen,Simulation,2014,1745
armanis6,Strategy,2016,1745
Spludge,Action,2009,1744
shinomegami,RPG,2006,1744
76561198007208545,Adventure,2016,1744
76561198007208545,Early Access,2016,1744
Portals,Indie,2015,1744
76561197964317648,Free to Play,2012,1744
76561197964317648,Massively Multiplayer,2012,1744
shinomegami,Action,2006,1744
Uw0tm8MeaslesVaccines,Free to Play,2013,1743
76561198088082495,Adventure,2013,1743
Uw0tm8MeaslesVaccines,Massively Multiplayer,2013,1743
Uw0tm8MeaslesVaccines,RPG,2013,1743
Uw0tm8MeaslesVaccines,Action,2013,1743
Uw0tm8MeaslesVaccines,Adventure,2013,1743
Kootrasman,Indie,2014,1742
OneEyedWolf,Strategy,2014,1742
76561198031310041,Strategy,2013,1742
Kootrasman,Early Access,2014,1742
Kootrasman,Simulation,2014,1742
SWYANO,Action,2007,1742
Kootrasman,Adventure,2014,1742
76561198035642590,Action,2004,1742
Kootrasman,Action,2014,1742
OneEyedWolf,Indie,2014,1742
76561198024480980,Adventure,2012,1741
76561198079405465,Simulation,2012,1740
76561198079405465,Strategy,2012,1740
jimmynoe,Casual,2010,1739
jimmynoe,Indie,2010,1739
robinisamazing,Simulation,2014,1739
tarful1000,Adventure,2010,1739
BIGTOMMO,Sports,2015,1739
scott_majere,Simulation,2011,1739
BIGTOMMO,Racing,2015,1739
robinisamazing,Massively Multiplayer,2014,1739
whoopah,Indie,2012,1739
DKA013,Adventure,2014,1739
fettelwow,Action,2014,1739
scott_majere,Massively Multiplayer,2011,1739
robinisamazing,RPG,2014,1739
76561198029976254,Casual,2017,1738
76561197970688011,Strategy,2006,1738
76561198031286028,Sports,2015,1738
Sp3ctre,Simulation,2012,1738
76561198031286028,Racing,2015,1738
76561198084015139,Action,2007,1737
76561198021745490,Adventure,2015,1737
Deerunken,Strategy,2014,1737
76561198021745490,Action,2015,1737
herpaderpinaderpyworld,Adventure,2013,1737
76561198066306064,Free to Play,2012,1737
76561198047051392,Free to Play,2015,1737
76561198066306064,Early Access,2012,1737
76561198054914056,Indie,2014,1737
76561198054914056,Action,2014,1737
TheMightyZingy,Free to Play,2012,1736
TheMightyZingy,Massively Multiplayer,2012,1736
76561197986594271,Strategy,2016,1736
76561198019669521,Strategy,2012,1736
Dr_Angryhead,Free to Play,2013,1736
bosslucek,Action,2002,1734
Sicero,Early Access,2016,1734
Sicero,Massively Multiplayer,2016,1734
GREENMAN41,Action,1999,1734
someonelewd,Action,2010,1734
Shemhamphorasch,Action,2007,1733
briggsy195,Casual,2016,1733
76561198069139035,Action,2005,1733
76561198008783917,Strategy,2008,1733
Sicero,RPG,2008,1733
Remo191,Strategy,2011,1732
MateoPhoenix,Early Access,2015,1732
76561198018818030,Indie,2014,1730
76561198050247132,Simulation,2015,1729
76561198050247132,Indie,2015,1729
76561198086575203,Action,2014,1728
76561198086575203,Free to Play,2014,1728
76561198086575203,Indie,2014,1728
76561198047237949,Massively Multiplayer,2012,1728
76561197993788710,RPG,2012,1728
76561197992148038,Indie,2010,1727
76561197992148038,Casual,2010,1727
DrSparkle,Adventure,2012,1727
DrSparkle,Casual,2012,1727
supersonic380,Strategy,2013,1727
DrSparkle,Strategy,2012,1727
76561197975369524,Indie,2013,1725
sad-commie,Simulation,2009,1725
sad-commie,Strategy,2004,1725
sad-commie,Strategy,2009,1725
Zodrodo,Racing,2009,1725
davidjgriffith,Free to Play,2013,1725
76561198042422937,Indie,2012,1725
jackthesexybeast,RPG,2002,1725
Eviloverlord1987BC,Action,2003,1725
Eviloverlord1987BC,Adventure,2003,1725
76561198042422937,Simulation,2012,1725
76561198007390829,Adventure,1900,1725
76561198042422937,Strategy,2012,1725
76561198007390829,Action,1900,1725
DickRichardJohnson,Adventure,2012,1724
ZyhgarThestarweaver,Adventure,2010,1724
Thundawich,RPG,2009,1724
76561197995146150,Action,2013,1724
76561197995146150,Indie,2013,1724
76561198066306064,Strategy,2011,1724
76561198066306064,Simulation,2011,1724
bigmushroom,Free to Play,2014,1724
76561197995146150,RPG,2013,1724
76561198013600577,Strategy,2014,1723
RocketLauncherManiac,RPG,2014,1723
76561197971366625,Indie,2016,1723
dontplayinpipesanddrains,Action,2006,1723
76561198066501523,RPG,2009,1722
76561198018293914,Action,2004,1722
76561198066501523,Action,2009,1722
bigodo,Action,2006,1722
qqmp,RPG,2010,1722
bigodo,RPG,2006,1722
76561197996827991,Strategy,2010,1722
SirParadiseLost,Adventure,2013,1722
FilthyDeath,RPG,2013,1721
Cobain76,RPG,2008,1721
FilthyDeath,Massively Multiplayer,2013,1721
FilthyDeath,Indie,2013,1721
FilthyDeath,Early Access,2013,1721
pieman98,Casual,2015,1720
Terminally-Chill,Adventure,2015,1720
squeegymackoy,RPG,2013,1718
squeegymackoy,Indie,2013,1718
76561198034465295,Indie,2012,1718
squeegymackoy,Early Access,2013,1718
76561198006186415,Action,2003,1718
76561198031319986,Indie,2003,1718
76561198001175414,Strategy,2014,1718
FabRainbro,Action,2009,1718
76561198031319986,Action,2003,1718
76561198017614917,Action,2004,1718
76561197968331328,Simulation,2014,1717
76561198024776356,Massively Multiplayer,2016,1717
yaegerthearcticwolf,Simulation,2006,1717
liambull,Adventure,1998,1717
76561198023475537,Action,2007,1717
TotallyCleverID,RPG,2016,1717
76561197968331328,Casual,2014,1717
yaegerthearcticwolf,Indie,2006,1717
benjamingarrison,Adventure,2004,1717
DONTFUCKINGCLICKTHIS,Action,2004,1716
thequeenpanda,Action,2006,1716
thequeenpanda,RPG,2006,1716
PROGAMER963,Strategy,2017,1715
keane_ck,RPG,2013,1715
76561198045507259,Free to Play,2015,1715
76561198002513165,Massively Multiplayer,2012,1715
76561198072850352,Strategy,2012,1715
76561198002513165,Free to Play,2012,1715
biendeo,Action,2000,1715
76561198059162959,Free to Play,2011,1715
76561197963469414,Indie,2015,1715
PROGAMER963,Indie,2017,1715
76561197975369524,Sports,2013,1714
CornFlakes0401,Action,2014,1714
hashtaglmao,Adventure,2012,1714
hashtaglmao,RPG,2012,1714
76561197970137892,Strategy,2016,1714
76561197975369524,Racing,2013,1714
frompanem,Indie,2011,1713
spaceblob,RPG,2005,1713
frompanem,Adventure,2011,1713
frompanem,RPG,2011,1713
Adnurak,Adventure,2013,1713
76561198060046037,RPG,2012,1713
-Azsael-,Indie,2009,1713
PabloEso,Action,2015,1712
PabloEso,Early Access,2015,1712
PabloEso,Simulation,2015,1712
poadster,Simulation,2012,1712
poadster,RPG,2012,1712
PabloEso,Adventure,2015,1712
PalladsBalladOfSallad,Indie,2010,1712
poadster,Strategy,2012,1712
76561198081009511,Simulation,2011,1711
76561198081009511,Massively Multiplayer,2011,1711
SenatorArmstrong123,Simulation,2012,1711
76561197977767929,Simulation,2006,1711
Kichia,Simulation,2015,1711
Kichia,Indie,2015,1711
GREENMAN41,Indie,2012,1710
GREENMAN41,Free to Play,2012,1710
GREENMAN41,Sports,2012,1710
76561198052928427,Casual,2006,1710
76561197995163667,Adventure,2015,1710
GREENMAN41,Action,2012,1710
22109203,Action,2009,1710
xythesis,Indie,2013,1710
76561198033698382,Massively Multiplayer,2012,1710
76561198033698382,Free to Play,2012,1710
GREENMAN41,Strategy,2012,1710
76561198065784635,Adventure,1900,1709
SeedyDog,Action,2016,1709
SeedyDog,Adventure,2016,1709
SeedyDog,RPG,2016,1709
76561198012909706,Casual,2012,1709
76561198065784635,Action,1900,1709
briggsy195,Indie,2008,1709
GhandiSikh,Massively Multiplayer,2011,1709
briggsy195,RPG,2008,1709
76561197990819502,Action,2012,1709
76561198047208452,RPG,2010,1708
76561197993788710,Action,2014,1708
76561198046813126,Adventure,2012,1708
PiozZ,Casual,2010,1708
76561198061533143,RPG,2010,1707
FiggidyJiggidy,Action,2005,1707
mmaxim,Indie,2017,1707
mmaxim,Free to Play,2017,1707
PiozZ,Sports,2014,1707
mmaxim,RPG,2017,1707
mmaxim,Action,2017,1707
mmaxim,Strategy,2017,1707
76561198057253097,Action,2008,1707
PiozZ,Racing,2014,1707
cyberjepp,Strategy,2015,1706
76561198007521657,Adventure,2012,1706
Jellofacey,Indie,2015,1706
Symbolize,Adventure,2014,1706
cyberjepp,Simulation,2015,1706
SwinburnCyphenMisslemike,RPG,2016,1706
Jellofacey,Simulation,2015,1706
Jellofacey,Strategy,2015,1706
Harbringer-of-sorrow,Casual,2010,1705
gottabesaints,Adventure,2017,1705
gottabesaints,Massively Multiplayer,2017,1705
Portals,Adventure,2014,1705
gottabesaints,Indie,2017,1705
gottabesaints,Action,2017,1705
gottabesaints,RPG,2017,1705
76561198024071345,Free to Play,2014,1704
76561198024071345,Massively Multiplayer,2014,1704
guysthethermaldrillgetit,Free to Play,2012,1704
Rhyzak,Adventure,2013,1704
guysthethermaldrillgetit,Strategy,2012,1704
guysthethermaldrillgetit,Sports,2012,1704
biendeo,Action,2007,1704
guysthethermaldrillgetit,Indie,2012,1704
76561198035472583,Simulation,2016,1704
76561197965943381,RPG,2007,1703
Lickidactyl,RPG,2014,1703
KentuckyFriedSpy,Adventure,1900,1703
LightningRod,Action,2014,1703
76561198019669521,Strategy,2010,1703
KentuckyFriedSpy,Action,1900,1703
76561198040844729,Strategy,1995,1703
76561198044060397,RPG,2007,1702
travisty98,Action,2007,1702
76561198001349469,Simulation,2015,1702
76561198001349469,Strategy,2015,1702
76561198044060397,Action,2007,1702
MateoPhoenix,Adventure,2012,1702
76561197970137892,Action,2004,1702
laerte261,Free to Play,2012,1701
76561198044060397,Strategy,2006,1701
76561197970551076,Simulation,2012,1701
76561198040844729,RPG,2005,1701
laerte261,Massively Multiplayer,2012,1701
76561198072850352,Strategy,2015,1701
red-acted,Action,2009,1701
hashtaglmao,Adventure,2014,1701
Strider95,Adventure,2015,1700
xfactor7115,Action,2009,1700
76561198033081099,Action,2004,1700
poshi,Sports,2013,1700
76561198027093071,Strategy,2014,1700
76561198055291139,Early Access,2016,1700
Onemaponly,Simulation,2006,1700
Eviloverlord1987BC,Casual,2010,1700
Onemaponly,Indie,2006,1700
poshi,Racing,2013,1700
76561198055291139,Indie,2016,1700
Eviloverlord1987BC,Adventure,2010,1700
76561198055291139,Strategy,2016,1700
76561198027093071,Indie,2014,1700
76561198055291139,Simulation,2016,1700
DerpyMineTurtle,Indie,2011,1699
DerpyMineTurtle,RPG,2011,1699
xChromazone,Indie,2017,1698
76561198007521657,Strategy,2016,1698
Portals,Action,2017,1698
xChromazone,Action,2017,1698
LunarFreez3,Sports,2015,1698
xChromazone,Adventure,2017,1698
xChromazone,Casual,2017,1698
xChromazone,Free to Play,2017,1698
Portals,Adventure,2017,1698
WrightTheWrong,Strategy,2012,1698
Portals,Free to Play,2017,1698
Portals,Casual,2017,1698
Portals,Indie,2017,1698
76561198021622091,Adventure,2015,1697
76561198021622091,Action,2015,1697
76561197992148038,Action,2005,1697
Sloth--,Adventure,2009,1697
Chellyyyyyy,Racing,2014,1696
Namboku,Adventure,2013,1696
GoldenSlice,Adventure,2013,1696
Namboku,Indie,2013,1696
GoldenSlice,RPG,2013,1696
76561198041284313,Adventure,2010,1696
mblades,Adventure,2016,1696
76561197961118969,Simulation,2014,1695
76561197961118969,Early Access,2014,1695
SenatorArmstrong123,Simulation,2015,1695
Remo191,Free to Play,2014,1694
Remo191,RPG,2014,1694
jwatt1991,Adventure,2011,1694
LecXii,Action,2011,1694
shinomegami,Utilities,2006,1694
76561198079890309,Adventure,2015,1694
76561198043781933,Action,2009,1693
Urit,Massively Multiplayer,2016,1693
flamingpenguin,Strategy,2014,1693
76561198036455045,Adventure,2014,1693
Urit,Free to Play,2016,1693
76561198036455045,Action,2014,1693
76561197968331328,Casual,2012,1693
Andr3wPandora,Casual,2013,1692
Andr3wPandora,Simulation,2013,1692
765611983889673,Action,2007,1691
76561198022269929,Indie,2006,1691
76561198022269929,Simulation,2006,1691
76561198007510322,RPG,2011,1691
COOKIESCOOKIES123,Action,2016,1691
765611983889673,RPG,2007,1691
76561198018818030,RPG,2013,1690
76561198026784391,Simulation,2006,1690
76561198026784391,Indie,2006,1690
Harbringer-of-sorrow,Adventure,2014,1690
Harbringer-of-sorrow,Strategy,2014,1690
SeedyDog,Adventure,2009,1689
76561198047273546,Simulation,2016,1689
76561198047273546,RPG,2016,1689
76561198026599584,Casual,2017,1689
76561198026599584,Adventure,2017,1689
gaiyamato,Strategy,1997,1689
76561198047273546,Indie,2016,1689
PalladsBalladOfSallad,Casual,2013,1688
76561198054678115,Strategy,2005,1688
fatppl,Massively Multiplayer,2015,1688
fatppl,Free to Play,2015,1688
76561198028482615,Strategy,2012,1688
fatppl,Adventure,2015,1688
PalladsBalladOfSallad,Strategy,2013,1688
detailmovie,Indie,2015,1688
absolutezero,Strategy,2014,1687
76561198031581706,Indie,2013,1687
KingXRay,Adventure,2010,1687
76561198031581706,Adventure,2013,1687
bosslucek,Strategy,2006,1687
bigmushroom,Indie,2012,1687
KingXRay,Action,2010,1687
Andr3wPandora,Adventure,2014,1686
76561197967787808,Racing,2015,1686
76561197967787808,Sports,2015,1686
Andr3wPandora,Action,2014,1686
TheDeadlyBandit,Simulation,2010,1686
NanoPi,RPG,2009,1685
76561198026468073,Strategy,2014,1685
76561198047700643,Simulation,2016,1685
76561197972797551,Simulation,2014,1685
dracintosh,RPG,2002,1685
Wdsy,Racing,2014,1685
76561197972797551,Strategy,2014,1685
76561198061039259,RPG,2009,1684
mmunchies,Free to Play,2015,1684
zeroepix,Simulation,2011,1684
76561198073642113,Massively Multiplayer,2012,1684
tamlieu,RPG,2013,1684
76561198073642113,Free to Play,2012,1684
laumir,Strategy,2012,1683
2571,Strategy,2015,1683
laumir,Early Access,2012,1683
guysthethermaldrillgetit,Casual,1999,1683
guysthethermaldrillgetit,Free to Play,1999,1683
laumir,Free to Play,2012,1683
76561198040055640,Action,2007,1683
guysthethermaldrillgetit,Indie,1999,1683
guysthethermaldrillgetit,Action,1999,1683
2571,Indie,2015,1683
krogdog,RPG,2011,1682
LeZoidberg,Adventure,2015,1682
Velocity_,Early Access,2013,1682
Velocity_,Massively Multiplayer,2013,1682
76561197992148038,Free to Play,2013,1681
NaukaD,RPG,2013,1681
Jantoz,Action,2014,1680
Jantoz,Adventure,2014,1680
hitchhiker42,Adventure,2012,1680
OutdoorKitchen,Indie,2017,1679
DrSparkle,Action,2006,1679
DrSparkle,Free to Play,2006,1679
OutdoorKitchen,Strategy,2017,1679
76561197970137892,Indie,2015,1679
DrSparkle,Strategy,2006,1679
Deerunken,Adventure,2015,1679
SmokaBluntos,Strategy,2012,1679
skotavus,Casual,2014,1678
76561198061505714,Adventure,2013,1678
dragonsheart,Casual,2012,1678
robinisamazing,Adventure,2010,1678
PiozZ,Casual,2014,1678
76561197965943381,Adventure,2010,1678
76561197970551076,Strategy,2007,1677
13971397,Strategy,2014,1677
yAKKKa,Action,2014,1676
yAKKKa,Adventure,2014,1676
76561198042170355,Strategy,2009,1676
Bluegills,Simulation,2012,1676
Bluegills,Indie,2012,1676
76561198061097219,Early Access,2014,1675
76561198061097219,Sports,2014,1675
756755557153145,Action,2004,1675
guwopguccimane,Early Access,2015,1675
guwopguccimane,Adventure,2015,1675
maxpaynepillkiller,Simulation,2014,1675
76561197993725260,Adventure,2008,1675
maxpaynepillkiller,Strategy,2014,1675
maxpaynepillkiller,RPG,2014,1675
76561198016594121,Action,2005,1675
guwopguccimane,Simulation,2015,1675
76561198049440934,Free to Play,2017,1674
76561198038486363,Racing,2006,1674
76561198027517536,Strategy,2015,1674
76561198027517536,Action,2015,1674
76561198049440934,Casual,2017,1674
REBAS_AS_F-T,Simulation,2006,1673
76561198058230663,RPG,2009,1673
76561198044236862,Action,2008,1673
berkyjef,Simulation,2009,1673
76561198018293914,Strategy,2015,1673
76561198018293914,Massively Multiplayer,2015,1673
76561198044236862,RPG,2008,1673
REBAS_AS_F-T,Indie,2006,1673
Deerunken,Action,2017,1672
Deerunken,Free to Play,2017,1672
Deerunken,Indie,2017,1672
76561198032091115,RPG,2009,1671
dragonchief,Casual,2016,1671
NanoPi,RPG,2013,1671
TheTriggured,Adventure,2012,1671
TheTriggured,Massively Multiplayer,2012,1671
TheTriggured,Free to Play,2012,1671
jetfire60,Casual,2014,1671
76561198032091115,Action,2009,1671
TheTriggured,RPG,2012,1671
DeliciousPuddin,Action,2011,1670
76561198020704738,RPG,2011,1670
cgoober2000,Strategy,2016,1670
cgoober2000,Simulation,2016,1670
76561198020704738,Indie,2011,1670
76561198020704738,Adventure,2011,1670
flamingpenguin,Casual,2013,1669
76561198063368177,Casual,2015,1669
TKOZ,Free to Play,2011,1669
TKOZ,Indie,2011,1669
76561198059174254,Adventure,2010,1668
NitrosYT,Sports,2016,1668
76561197987307155,Strategy,2015,1668
NitrosYT,Early Access,2016,1668
NitrosYT,Casual,2016,1668
Wdsy,Simulation,2014,1668
76561198028458466,Strategy,2012,1668
76561198028458466,Indie,2012,1668
detailmovie,Adventure,2014,1668
76561197987307155,Simulation,2015,1668
76561198055179537,Casual,2012,1667
Deerunken,Sports,2016,1667
Deerunken,Racing,2016,1667
Deerunken,Casual,2016,1667
lilnobody,Massively Multiplayer,2014,1667
76561198008119091,Strategy,2006,1667
FabRainbro,Racing,2013,1667
lilnobody,Adventure,2014,1667
76561198008119091,Action,2006,1667
PROGAMER963,Adventure,2013,1667
lilnobody,RPG,2014,1667
PROGAMER963,RPG,2013,1667
lilnobody,Casual,2014,1667
lilnobody,Free to Play,2014,1667
FabRainbro,Sports,2013,1667
Sicero,RPG,2009,1666
76561198032459795,Adventure,2012,1666
76561197990027470,Strategy,2015,1666
76561197990027470,Early Access,2015,1666
DodgM8,Adventure,2011,1665
jalpineapple,Indie,2014,1665
jalpineapple,Strategy,2014,1665
OutdoorKitchen,Adventure,2010,1665
76561198044619788,Simulation,2015,1665
jalpineapple,Action,2014,1665
76561198004821435,Strategy,2011,1665
76561198044619788,Indie,2015,1665
76561198066452898,Adventure,2016,1664
KittensScythe,Indie,2016,1664
KittensScythe,Casual,2016,1664
76561197970688011,Casual,2013,1664
76561198066452898,RPG,2016,1664
KittensScythe,Adventure,2016,1664
76561197970688011,Indie,2013,1664
76561198051027753,Action,2014,1664
76561197970688011,Strategy,2013,1664
KittensScythe,RPG,2016,1664
flamingpenguin,Massively Multiplayer,2011,1663
astrasimon,Indie,2005,1663
HailAmeixing,RPG,2010,1663
Shoottj,Action,2010,1663
Gilsham,Early Access,2015,1663
flamingpenguin,Simulation,2011,1663
DickRichardJohnson,Action,2014,1662
76561198054678115,RPG,2013,1662
76561198054678115,Massively Multiplayer,2013,1662
76561198054678115,Indie,2013,1662
76561198054678115,Early Access,2013,1662
76561197998960814,Action,2013,1662
herpaderpinaderpyworld,Adventure,2011,1662
Nuclueus,Video Production,2013,1661
Nuclueus,Utilities,2013,1661
Nuclueus,Design &amp; Illustration,2013,1661
Nuclueus,Animation &amp; Modeling,2013,1661
76561197992148038,Adventure,2008,1661
76561198032459795,Action,2012,1661
76561198011312704,Action,2013,1661
76561197975369524,Adventure,2013,1661
76561198050174490,Free to Play,2013,1661
76561198050174490,Sports,2013,1661
squeegymackoy,Action,2007,1660
VRBones,Simulation,2015,1660
pjc001,Strategy,2006,1660
thequeenpanda,Indie,2012,1659
76561198040055640,Casual,2013,1659
thequeenpanda,Strategy,2012,1659
poshi,Strategy,2011,1659
archy18,Racing,2011,1658
Deerunken,Action,2007,1658
76561197993731652,Simulation,2015,1657
Sp3ctre,Action,1900,1657
76561198069163682,Action,2012,1657
Sp3ctre,Adventure,1900,1657
OutdoorKitchen,Massively Multiplayer,2012,1656
76561198047700643,Action,2014,1656
OutdoorKitchen,Free to Play,2012,1656
KittensScythe,Action,2010,1656
TheDeadlyBandit,Strategy,2009,1656
KittensScythe,Simulation,2010,1656
KittensScythe,Strategy,2010,1656
76561198047700643,Adventure,2014,1656
76561198027233818,Action,2007,1655
76561198049440934,Strategy,2012,1655
shinomegami,Indie,2007,1655
NightlyDawn,Strategy,2013,1655
Adnurak,Casual,2012,1655
yAKKKa,Action,2015,1654
Symbolize,Action,2008,1654
yAKKKa,Adventure,2015,1654
dontplayinpipesanddrains,Indie,2012,1654
dontplayinpipesanddrains,Free to Play,2012,1654
76561197970551076,Casual,2013,1654
dragonchief,Simulation,2006,1653
dragonchief,Indie,2006,1653
Superdraco3314,RPG,2009,1653
Superdraco3314,Massively Multiplayer,2009,1653
Superdraco3314,Free to Play,2009,1653
DONTFUCKINGCLICKTHIS,Free to Play,2014,1653
DONTFUCKINGCLICKTHIS,Indie,2014,1653
Sicero,Indie,2015,1652
DeEggMeister,RPG,2007,1652
76561197990819502,Adventure,2003,1650
Qu_Boy,Free to Play,2015,1650
76561197990819502,RPG,2003,1650
Qu_Boy,Massively Multiplayer,2015,1650
Qu_Boy,Strategy,2015,1650
76561198066306064,Action,2014,1650
76561198066306064,RPG,2014,1650
76561198001743414,RPG,2005,1650
76561198066306064,Free to Play,2014,1650
76561198066306064,Massively Multiplayer,2014,1650
76561198031319986,Early Access,2013,1649
76561197995897347,RPG,2007,1649
Liberityneverdies,Strategy,2012,1649
quickkandy98,Indie,2012,1649
detailmovie,Adventure,2011,1649
76561198123168383,Indie,2006,1648
itss_ur_boi_,Strategy,2014,1648
TheHelplessCow,Racing,2009,1648
76561198048240622,Free to Play,2015,1648
itss_ur_boi_,Action,2014,1648
itss_ur_boi_,Indie,2014,1648
76561198123168383,Simulation,2006,1648
Urotsuki,Sports,2015,1648
Urotsuki,Simulation,2015,1648
Urotsuki,Racing,2015,1648
76561198046710527,RPG,2013,1647
Global,Action,2015,1647
MateoPhoenix,Early Access,2014,1647
skotavus,Racing,2014,1647
Q-Dance,Simulation,2016,1647
Q-Dance,RPG,2016,1647
Q-Dance,Indie,2016,1647
MateoPhoenix,Adventure,2014,1647
76561198049523494,Casual,2007,1647
LecXii,Adventure,2013,1647
keane_ck,Adventure,2014,1647
Master_Pelon,Action,2004,1647
76561198046710527,Adventure,2013,1647
LecXii,Action,2013,1647
archy18,Action,1999,1646
py6Spider,Casual,2014,1645
guysthethermaldrillgetit,Massively Multiplayer,2011,1645
guysthethermaldrillgetit,RPG,2011,1645
py6Spider,Massively Multiplayer,2014,1645
76561198016685643,Racing,2010,1645
76561198044060397,RPG,2009,1645
76561198019669521,Massively Multiplayer,2015,1645
TooEasyTeeZee,Free to Play,2015,1644
gaiyamato,RPG,2008,1644
reivehnfliyt,Adventure,2015,1644
KosmicReeds,Free to Play,2015,1644
76561197965943381,Action,2008,1643
Terminally-Chill,Free to Play,2013,1643
76561198001349469,Indie,2016,1642
liambull,Action,1997,1642
76561198001349469,Simulation,2016,1642
76561198041353540,Racing,2013,1642
sythilian,Massively Multiplayer,2014,1641
76561197977544920,Casual,2012,1641
Steamified,Action,2012,1641
DKA013,Free to Play,2016,1641
76561197986468427,Simulation,2015,1641
76561197986468427,Adventure,2015,1641
76561197986468427,Indie,2015,1641
76561198019019838,Adventure,2010,1641
76561197986468427,Action,2015,1641
Steamified,Indie,2012,1641
DKA013,Massively Multiplayer,2016,1641
76561197986468427,RPG,2015,1641
76561198059174254,Early Access,2013,1640
76561198059174254,Massively Multiplayer,2013,1640
Terminally-Chill,RPG,2011,1640
biendeo,Strategy,2012,1640
biendeo,Simulation,2012,1640
Chellyyyyyy,Action,1900,1640
Chellyyyyyy,Adventure,1900,1640
76561198016594121,Strategy,2014,1640
76561197979731785,Adventure,2011,1639
idonothack,Indie,2017,1639
76561198047700643,Strategy,2011,1639
idonothack,Free to Play,2017,1639
76561198040055640,Action,2005,1639
idonothack,Action,2017,1639
76561198041353540,Massively Multiplayer,2012,1638
bermudablue,Free to Play,2014,1638
Harbringer-of-sorrow,Adventure,2016,1638
76561198041353540,Free to Play,2012,1638
Harbringer-of-sorrow,Casual,2016,1638
Harbringer-of-sorrow,Indie,2016,1638
Harbringer-of-sorrow,RPG,2016,1638
bermudablue,Indie,2014,1638
Urotsuki,Action,2004,1638
76561198009001563,Action,2016,1637
76561198009001563,Free to Play,2016,1637
keiran1,Adventure,2010,1637
shiftyz13,Simulation,2016,1637
76561198007488623,Strategy,1900,1637
76561198009001563,Massively Multiplayer,2016,1637
triggerbeast,Action,2004,1637
76561198007488623,RPG,1900,1637
76561198009001563,Indie,2016,1637
76561198007488623,Casual,1900,1637
76561198007488623,Indie,1900,1637
rixs,RPG,2010,1636
76561197972391677,Indie,2014,1636
JinDoritos,Simulation,2006,1636
rixs,Action,2010,1636
JinDoritos,Indie,2006,1636
epicssy,RPG,2010,1636
76561197972391677,Simulation,2014,1636
Bu113ts,Sports,2016,1636
MyCuntDotComDotAu,Indie,2015,1635
MyCuntDotComDotAu,Racing,2015,1635
76561197992755277,RPG,2007,1635
76561197995163667,Action,2004,1635
MyCuntDotComDotAu,Sports,2015,1635
76561198055291139,Simulation,2017,1634
76561198057177409,Racing,2016,1634
76561198055291139,Strategy,2017,1634
death-hunter,Adventure,2015,1634
76561198057177409,Casual,2016,1634
reidsmoe,Action,2004,1634
76561198057177409,Sports,2016,1634
76561198055291139,Indie,2017,1634
death-hunter,Casual,2015,1634
76561198055291139,Adventure,2017,1634
awpsum,Adventure,2014,1633
awpsum,Free to Play,2014,1633
awpsum,Sports,2014,1633
keane_ck,Strategy,2016,1633
76561198044060397,Action,2005,1633
byoso,Adventure,2016,1633
byoso,Simulation,2016,1633
byoso,Indie,2016,1633
ABSOLUTLY_NOTHING,Strategy,2016,1632
cywabcoylttdtabistsiaeyclalumb,Indie,2009,1632
76561198013973273,Simulation,2008,1632
ABSOLUTLY_NOTHING,Early Access,2016,1632
archy18,RPG,1999,1632
76561198013973273,Casual,2008,1632
76561198031286028,Simulation,2006,1631
hoarfrostkid,Indie,2014,1631
goddamnparticle,Action,2008,1630
TiddlysWink,Indie,2015,1630
TiddlysWink,RPG,2015,1630
Lickidactyl,Action,2002,1630
76561198072608814,Action,2015,1630
goddamnparticle,RPG,2008,1630
76561198002872696,Action,2009,1630
76561198072608814,Adventure,2015,1630
76561198072608814,Free to Play,2015,1630
76561198052118118,Strategy,2009,1629
goddamnparticle,Casual,2015,1629
goddamnparticle,Free to Play,2015,1629
76561197970828806,RPG,2010,1629
VRBones,Action,2016,1629
VRBones,Casual,2016,1629
idonothack,Strategy,2011,1629
76561198013291691,RPG,2013,1628
mutatedwombat,Adventure,2007,1628
kodell,Action,2010,1628
76561198044619788,Strategy,2015,1628
mutatedwombat,Indie,2007,1628
76561198029976254,Casual,2012,1627
thefourdigit,Adventure,2016,1627
thefourdigit,Action,2016,1627
76561198029976254,Simulation,2012,1627
thefourdigit,RPG,2016,1627
76561198050174490,Free to Play,2011,1627
76561198011743390,Strategy,2013,1626
maxpaynepillkiller,Casual,2013,1626
Abion,Adventure,2013,1626
maxpaynepillkiller,Simulation,2013,1626
Burch2,Indie,2015,1625
76561198024300582,Action,2013,1625
Burch2,Simulation,2015,1625
76561197968331328,Strategy,2014,1625
76561198072155632,Action,2014,1624
Wdsy,Massively Multiplayer,2013,1624
Wdsy,RPG,2013,1624
76561198072155632,Free to Play,2014,1624
76561198072155632,Massively Multiplayer,2014,1624
