,item_id,year_posted,recommend,review_sent
54401,222880,2016,1,2
54402,233700,2015,1,2
54403,233450,2015,1,1
54404,65930,2016,1,2
54405,301520,2015,0,1
54406,224260,2014,1,2
54407,221910,2014,1,2
54408,4000,2014,1,2
54409,346900,2015,1,2
54410,245620,2015,1,2
54411,224760,2015,1,2
54412,221380,2015,1,2
54413,440,2014,1,2
54414,207610,2013,1,2
54415,440,2014,1,1
54416,218620,2014,1,0
54417,222980,2015,1,1
54418,730,2014,1,1
54419,21000,2014,0,2
54420,218230,2014,1,2
54421,4000,2014,1,2
54422,49520,2014,1,2
54423,298520,2014,1,2
54424,4000,2013,1,0
54425,49520,2013,1,2
54426,730,2015,1,1
54427,8870,2015,1,2
54428,109400,2013,1,1
54429,208090,2014,1,2
54430,298240,2015,0,2
54431,226700,2016,0,1
54432,730,2015,1,0
54433,24960,2014,1,2
54434,440,2013,1,2
54435,237110,2015,1,2
54436,49520,2014,1,2
54437,32500,2014,1,2
54438,440,2014,1,2
54439,4000,2014,1,2
54440,4000,2013,1,2
54441,220160,2013,1,2
54442,437220,2016,1,2
54443,251570,2014,1,2
54444,252490,2014,1,2
54445,4000,2013,1,2
54446,440,2014,1,2
54447,242860,2016,1,0
54448,244850,2014,1,0
54449,113420,2014,1,2
54450,440,2016,1,1
54451,230410,2013,1,2
54452,4000,2015,1,2
54453,730,2014,1,2
54454,282070,2014,1,2
54455,4000,2013,1,2
54456,200210,2013,0,2
54457,8190,2013,1,0
54458,72850,2013,1,2
54459,72850,2014,1,2
54460,218620,2014,1,2
54461,286160,2015,1,2
54462,113200,2014,1,2
54463,234670,2014,1,2
54464,440,2014,1,2
54465,730,2014,1,1
54466,234530,2014,1,2
54467,440,2013,1,1
54468,250400,2015,1,2
54469,218620,2015,1,0
54470,302830,2014,1,1
54471,39000,2014,1,2
54472,730,2014,1,2
54473,107410,2014,1,2
54474,221100,2014,1,2
54475,202970,2014,1,0
54476,570,2014,1,1
54477,70000,2014,1,1
54478,440,2016,1,2
54479,730,2014,1,2
54480,206500,2013,1,1
54481,319450,2014,1,2
54482,224540,2015,0,1
54483,220160,2015,0,0
54484,244730,2015,1,1
54485,221380,2015,0,2
54486,285820,2015,1,2
54487,263760,2015,1,0
54488,218230,2013,1,1
54489,230410,2014,1,2
54490,249870,2013,1,2
54491,730,2013,1,2
54492,230410,2015,1,1
54493,248570,2015,1,1
54494,304930,2014,1,1
54495,113420,2014,1,0
54496,105600,2014,1,2
54497,730,2015,0,2
54498,21100,2014,0,0
54499,271500,2014,1,2
54500,107410,2014,1,2
54501,34830,2014,1,2
54502,440,2014,1,1
54503,7940,2014,1,2
54504,10180,2013,1,2
54505,730,2014,1,2
54506,440,2014,1,1
54507,570,2014,1,1
54508,304930,2015,1,1
54509,268240,2014,1,2
54510,570,2014,1,2
54511,440,2014,1,1
54512,206500,2014,1,1
54513,32470,2015,1,2
54514,4000,2014,1,0
54515,204300,2014,1,1
54516,230410,2014,1,1
54517,570,2014,1,0
54518,205100,2014,1,2
54519,730,2013,1,1
54520,304930,2015,1,1
54521,620,2015,1,0
54522,550,2014,1,0
54523,224260,2013,1,2
54524,304930,2015,1,2
54525,221100,2014,0,0
54526,214490,2014,1,2
54527,107100,2014,1,2
54528,233470,2014,1,2
54529,570,2014,1,1
54530,204100,2013,1,2
54531,310370,2015,1,0
54532,304930,2014,1,2
54533,233470,2014,1,2
54534,293780,2015,1,2
54535,223710,2015,1,2
54536,630,2015,1,1
54537,730,2015,1,2
54538,268420,2014,1,1
54539,202970,2014,1,2
54540,209650,2015,1,2
54541,72850,2014,1,2
54542,440,2014,1,0
54543,730,2015,1,1
54544,200260,2014,1,2
54545,208650,2015,1,2
54546,9900,2014,1,1
54547,304930,2014,1,2
54548,35720,2014,1,2
54549,730,2013,1,1
54550,440,2013,1,1
54551,209870,2013,1,1
54552,236390,2013,1,1
54553,440,2014,1,2
54554,4000,2015,1,0
54555,105600,2014,1,2
54556,200710,2014,1,2
54557,440,2014,1,0
54558,204300,2014,1,0
54559,221100,2014,1,2
54560,253710,2015,0,1
54561,301520,2015,1,2
54562,42910,2014,1,2
54563,570,2014,1,2
54564,248570,2014,1,2
54565,4000,2014,1,2
54566,570,2014,1,2
54567,204360,2014,1,2
54568,230410,2014,1,2
54569,440,2013,1,2
54570,1250,2014,1,0
54571,4000,2014,1,2
54572,239070,2014,1,1
54573,570,2014,1,2
54574,12120,2014,1,2
54575,313120,2015,0,0
54576,204360,2015,1,2
54577,423880,2016,1,2
54578,91310,2016,1,1
54579,233130,2016,1,0
54580,418340,2016,1,0
54581,730,2014,1,1
54582,209160,2015,0,0
54583,224260,2014,1,2
54584,440,2013,0,0
54585,204880,2014,1,2
54586,234670,2014,1,2
54587,8930,2014,1,2
54588,223470,2014,1,1
54589,440,2013,1,1
54590,207610,2013,1,2
54591,225140,2014,1,2
54592,730,2014,1,1
54593,4000,2013,1,1
54594,63380,2014,1,2
54595,400,2014,1,2
54596,550,2014,1,2
54597,730,2015,1,1
54598,10090,2014,1,2
54599,211820,2013,1,1
54600,400,2013,1,1
54601,204300,2013,1,1
54602,219740,2013,1,2
54603,440,2014,1,2
54604,250600,2014,1,1
54605,239820,2014,1,1
54606,440,2013,1,1
54607,364450,2015,0,0
54608,3483,2013,1,2
54609,318430,2015,1,2
54610,234670,2015,1,0
54611,4000,2014,1,2
54612,205350,2015,1,2
54613,4000,2015,1,0
54614,304930,2014,1,2
54615,440,2016,1,2
54616,271590,2015,1,1
54617,42680,2015,1,1
54618,22380,2015,1,2
54619,4000,2016,1,0
54620,210770,2014,1,2
54621,248820,2014,1,2
54622,224260,2014,1,0
54623,440,2014,1,1
54624,250500,2014,1,0
54625,236090,2014,1,2
54626,48800,2014,1,1
54627,221100,2014,1,2
54628,230410,2014,1,2
54629,440,2015,1,2
54630,323500,2015,0,2
54631,200260,2015,1,1
54632,550,2014,1,1
54633,630,2013,1,2
54634,223470,2014,1,2
54635,206210,2014,1,1
54636,24240,2014,1,1
54637,219640,2014,1,1
54638,102700,2013,1,2
54639,239660,2013,1,2
54640,242720,2014,1,2
54641,10090,2014,1,2
54642,1250,2013,1,2
54643,440,2014,1,0
54644,301520,2015,0,2
54645,227940,2015,1,2
54646,42700,2014,1,2
54647,550,2014,1,0
54648,47890,2014,1,2
54649,239820,2013,1,2
54650,440,2013,1,2
54651,333930,2015,1,2
54652,304930,2015,1,2
54653,730,2015,1,2
54654,224760,2014,1,1
54655,219740,2014,1,0
54656,219640,2014,1,2
54657,440,2014,1,2
54658,288470,2015,1,2
54659,271590,2015,0,1
54660,208090,2015,0,1
54661,730,2015,1,2
54662,304930,2014,1,2
54663,310950,2016,0,2
54664,570,2014,1,0
54665,49520,2014,0,0
54666,221100,2014,1,0
54667,17570,2014,1,0
54668,72850,2014,1,2
54669,247830,2014,1,1
54670,240,2013,1,1
54671,212680,2015,1,0
54672,259720,2015,1,2
54673,4000,2014,1,2
54674,211420,2016,1,0
54675,440,2014,1,0
54676,221100,2013,1,1
54677,247730,2014,1,2
54678,440,2014,1,2
54679,440,2014,1,1
54680,218310,2014,0,0
54681,234310,2014,1,2
54682,570,2014,1,2
54683,49520,2013,1,2
54684,230410,2014,1,2
54685,213650,2014,0,1
54686,47790,2014,1,2
54687,241640,2014,1,1
54688,221640,2014,1,2
54689,55230,2014,1,0
54690,252950,2015,1,1
54691,10180,2014,1,1
54692,248570,2014,1,1
54693,104900,2014,1,1
54694,218620,2016,1,1
54695,304930,2016,1,1
54696,295110,2016,1,1
54697,265930,2016,1,1
54698,4000,2016,1,1
54699,730,2016,1,1
54700,204360,2016,1,1
54701,291550,2016,1,1
54702,230410,2015,1,1
54703,406150,2016,1,2
54704,209000,2013,1,2
54705,203160,2013,1,2
54706,570,2013,1,2
54707,252490,2014,1,2
54708,440,2014,1,2
54709,265930,2015,1,0
54710,4000,2015,1,2
54711,322170,2015,1,0
54712,730,2014,1,0
54713,220820,2015,1,0
54714,266010,2015,1,0
54715,440,2014,1,2
54716,221100,2014,1,2
54717,261640,2014,1,0
54718,99900,2015,1,2
54719,230410,2015,1,2
54720,285330,2014,1,2
54721,221680,2013,1,2
54722,440,2013,1,0
54723,247730,2014,1,0
54724,397340,2016,1,2
54725,730,2015,1,2
54726,570,2013,1,0
54727,270170,2014,1,2
54728,304930,2014,0,0
54729,440,2014,1,1
54730,227700,2014,0,0
54731,218230,2014,0,2
54732,230410,2014,1,2
54733,224540,2014,1,0
54734,252490,2014,1,1
54735,322330,2015,1,2
54736,34030,2014,1,2
54737,17510,2013,1,0
54738,219740,2016,1,1
54739,440,2016,1,1
54740,440,2014,1,2
54741,72850,2014,1,1
54742,440,2014,1,2
54743,730,2014,1,2
54744,238960,2015,0,2
54745,20530,2013,1,2
54746,223710,2014,0,2
54747,224260,2013,1,2
54748,57300,2013,1,2
54749,17500,2013,1,0
54750,35450,2013,1,2
54751,295110,2015,1,2
54752,730,2016,1,2
54753,730,2015,1,2
54754,323370,2015,1,2
54755,440,2014,1,0
54756,221100,2014,1,2
54757,209080,2014,1,2
54758,265630,2014,1,2
54759,219640,2013,1,2
54760,218470,2014,1,2
54761,8870,2014,1,2
54762,226700,2014,0,0
54763,218230,2014,1,2
54764,24240,2014,1,2
54765,209000,2013,1,2
54766,242760,2014,0,2
54767,730,2014,1,1
54768,550,2013,1,1
54769,13560,2014,0,1
54770,250420,2013,1,2
54771,233250,2014,1,0
54772,317440,2014,1,2
54773,298600,2014,1,1
54774,1840,2014,1,2
54775,49520,2015,1,2
54776,214630,2013,1,2
54777,440,2015,1,2
54778,255480,2013,1,0
54779,236390,2014,1,2
54780,429300,2016,1,2
54781,33930,2016,1,0
54782,440,2013,1,2
54783,240,2013,1,2
54784,212180,2013,1,2
54785,440,2013,1,2
54786,255520,2013,1,0
54787,233130,2013,1,2
54788,550,2014,1,2
54789,236390,2015,0,2
54790,4000,2013,1,1
54791,24240,2013,1,2
54792,252490,2014,1,2
54793,109600,2016,1,1
54794,550,2015,1,2
54795,218620,2014,1,2
54796,244850,2015,1,2
54797,209870,2014,1,1
54798,440,2013,1,2
54799,243870,2014,1,2
54800,251570,2014,1,2
54801,333930,2016,1,2
54802,370100,2015,0,0
54803,346110,2015,1,2
54804,393420,2015,0,0
54805,313120,2015,1,0
54806,224260,2014,1,2
54807,407510,2016,0,2
54808,730,2016,0,1
54809,440,2014,1,2
54810,440,2014,1,2
54811,440,2014,1,2
54812,24240,2013,1,1
54813,730,2013,1,1
54814,550,2013,1,1
54815,219640,2014,1,2
54816,332800,2016,0,0
54817,230410,2015,1,0
54818,319510,2016,0,0
54819,13510,2014,0,1
54820,218620,2015,1,2
54821,24960,2014,1,0
54822,730,2015,1,1
54823,311730,2015,0,2
54824,304930,2014,1,1
54825,226700,2015,0,1
54826,221260,2015,1,2
54827,306130,2016,1,2
54828,440,2014,1,1
54829,252490,2013,1,2
54830,313340,2014,1,2
54831,204080,2015,0,0
54832,33930,2015,0,2
54833,230410,2015,1,2
54834,291480,2015,1,1
54835,208090,2015,1,2
54836,304930,2014,1,2
54837,99900,2014,1,2
54838,304050,2015,1,2
54839,224260,2014,1,1
54840,440,2013,1,2
54841,304930,2014,1,1
54842,220,2014,1,2
54843,4000,2013,1,2
54844,220860,2013,1,1
54845,49520,2015,1,2
54846,1250,2014,1,2
54847,206500,2014,1,0
54848,317360,2014,1,1
54849,206210,2014,1,1
54850,51100,2014,1,2
54851,218230,2014,1,1
54852,208090,2014,1,2
54853,219740,2014,1,2
54854,346110,2015,1,2
54855,353270,2016,1,2
54856,230410,2014,1,1
54857,423880,2015,1,0
54858,730,2015,1,2
54859,391540,2016,1,2
54860,11610,2014,1,2
54861,255070,2014,0,0
54862,265300,2014,0,0
54863,239220,2016,0,2
54864,265550,2014,1,2
54865,104900,2014,1,2
54866,242720,2014,1,0
54867,24200,2013,1,2
54868,221100,2014,1,1
54869,107410,2013,1,1
54870,296470,2014,1,1
54871,440,2014,1,0
54872,207570,2014,1,0
54873,266840,2016,0,2
54874,203160,2013,1,2
54875,218230,2013,1,2
54876,304930,2014,1,1
54877,363970,2016,1,2
54878,4000,2015,1,2
54879,385770,2015,1,2
54880,218620,2015,1,2
54881,730,2015,1,2
54882,252490,2014,1,2
54883,293500,2014,1,2
54884,304930,2014,1,2
54885,620,2014,1,2
54886,4000,2015,1,0
54887,321060,2015,0,2
54888,211820,2014,1,0
54889,48700,2014,1,2
54890,440,2013,1,2
54891,4000,2014,1,2
54892,207230,2015,1,2
54893,440,2014,1,2
54894,49520,2016,1,2
54895,201790,2014,1,1
54896,323370,2015,1,2
54897,222940,2015,1,2
54898,333600,2015,1,2
54899,4000,2015,1,2
54900,570,2015,1,2
54901,238460,2014,1,2
54902,264380,2014,1,2
54903,55230,2013,1,2
54904,242760,2015,1,2
54905,298630,2015,0,0
54906,8930,2014,1,2
54907,231430,2014,1,2
54908,65980,2015,1,2
54909,440,2013,1,0
54910,252490,2014,1,0
54911,274920,2016,1,2
54912,440,2013,1,2
54913,219740,2014,1,1
54914,17390,2014,1,2
54915,230410,2016,1,1
54916,232090,2016,1,1
54917,304930,2014,1,2
54918,330710,2014,1,2
54919,440,2013,1,2
54920,218620,2014,1,0
54921,440,2014,1,2
54922,550,2013,1,1
54923,264710,2016,1,1
54924,219740,2014,1,2
54925,550,2014,1,0
54926,4000,2014,1,2
54927,440,2014,1,2
54928,224540,2014,1,1
54929,72850,2015,1,1
54930,260230,2014,1,1
54931,304930,2014,1,1
54932,299360,2016,1,1
54933,440,2015,1,1
54934,730,2015,1,1
54935,24240,2014,1,2
54936,730,2014,1,1
54937,440,2014,1,2
54938,550,2013,1,1
54939,24240,2013,1,2
54940,24960,2014,0,0
54941,570,2015,0,0
54942,242760,2014,1,2
54943,218620,2014,1,2
54944,219640,2013,0,2
54945,730,2013,0,1
54946,48000,2013,1,2
54947,39120,2014,1,1
54948,8190,2015,1,2
54949,440,2014,1,2
54950,252490,2014,1,1
54951,221100,2014,1,0
54952,4000,2013,1,1
54953,240,2014,1,1
54954,730,2014,1,1
54955,332800,2015,1,2
54956,234670,2014,1,2
54957,250420,2015,0,0
54958,4000,2015,1,2
54959,218620,2015,1,1
54960,570,2015,1,2
54961,312990,2014,1,1
54962,212070,2014,1,0
54963,440,2013,1,2
54964,105600,2014,1,1
54965,252490,2013,1,1
54966,24860,2013,1,1
54967,240,2013,1,1
54968,218230,2013,1,2
54969,440,2013,1,2
54970,49520,2013,1,2
54971,4000,2014,1,1
54972,550,2014,1,2
54973,257750,2013,1,1
54974,220200,2015,1,2
54975,252490,2014,1,1
54976,109400,2014,1,2
54977,440,2014,1,1
54978,440,2015,1,2
54979,440,2014,1,2
54980,218130,2014,1,1
54981,440,2014,1,2
54982,220,2015,1,1
54983,440,2015,1,2
54984,208090,2014,1,2
54985,730,2014,1,2
54986,440,2014,1,2
54987,570,2013,1,0
54988,212180,2013,1,2
54989,440,2014,1,2
54990,319510,2014,1,2
54991,202970,2015,1,2
54992,42680,2015,1,0
54993,730,2015,1,2
54994,332800,2014,1,2
54995,4000,2014,1,2
54996,49520,2016,1,2
54997,570,2014,1,0
54998,730,2013,1,1
54999,274940,2015,1,1
55000,282350,2015,1,1
55001,288470,2014,1,2
55002,254440,2014,1,2
55003,63380,2014,1,2
55004,238090,2014,1,2
55005,312750,2014,1,2
55006,243870,2014,1,0
55007,205100,2015,1,1
55008,630,2014,1,2
55009,440,2013,1,1
55010,221100,2014,1,2
55011,313120,2015,1,2
55012,4000,2014,1,2
55013,242760,2014,1,1
55014,12120,2014,1,1
55015,222900,2014,1,1
55016,440,2014,1,1
55017,440,2015,1,2
55018,229950,2013,1,1
55019,35450,2013,1,1
55020,4920,2013,1,1
55021,570,2013,1,1
55022,404480,2015,1,1
55023,24240,2014,1,2
55024,304930,2014,1,2
55025,245550,2014,1,1
55026,570,2014,1,2
55027,730,2014,1,2
55028,4000,2013,1,1
55029,730,2014,0,0
55030,440,2013,1,2
55031,226700,2013,1,2
55032,238170,2013,1,2
55033,12120,2013,1,2
55034,17500,2013,1,2
55035,240,2013,1,2
55036,4000,2013,1,2
55037,1840,2013,1,2
55038,207610,2013,1,2
55039,218680,2013,1,2
55040,440,2014,1,2
55041,730,2015,1,1
55042,8190,2015,1,1
55043,233720,2014,1,2
55044,440,2014,1,2
55045,230410,2014,1,2
55046,273110,2014,0,2
55047,4000,2014,1,0
55048,422970,2016,1,1
55049,440,2014,1,1
55050,226700,2013,1,1
55051,550,2013,1,0
55052,241240,2014,1,2
55053,304930,2015,1,2
55054,393420,2015,1,0
55055,304930,2016,1,1
55056,4000,2015,1,2
55057,226320,2016,0,1
55058,440,2015,1,1
55059,440,2015,1,1
55060,620,2014,1,2
55061,570,2014,1,0
55062,304930,2015,1,2
55063,208090,2015,1,0
55064,222900,2014,0,1
55065,304930,2014,1,1
55066,236430,2014,1,0
55067,630,2014,0,0
55068,550,2014,1,1
55069,113200,2014,1,2
55070,238960,2014,1,2
55071,243870,2014,1,2
55072,620,2014,1,1
55073,440,2014,1,2
55074,48000,2015,1,2
55075,304930,2014,1,2
55076,440,2013,1,1
55077,214950,2013,0,1
55078,8930,2014,1,1
55079,96300,2014,0,2
55080,8870,2013,1,2
55081,113200,2014,1,2
55082,219740,2014,1,2
55083,24240,2014,1,1
55084,265930,2014,1,2
55085,105600,2014,1,2
55086,304930,2015,1,2
55087,301520,2015,1,2
55088,259080,2013,1,2
55089,304930,2014,1,2
55090,440,2015,1,1
55091,211820,2013,1,2
55092,206420,2014,1,0
55093,4000,2014,1,2
55094,550,2013,1,1
55095,218620,2014,1,1
55096,440,2014,1,1
55097,24960,2014,1,1
55098,113200,2014,1,2
55099,213670,2014,1,1
55100,440,2013,1,0
55101,218230,2013,1,1
55102,240,2014,1,0
55103,10500,2014,1,2
55104,570,2014,0,1
55105,730,2014,0,1
55106,4000,2013,1,2
55107,440,2013,1,2
55108,70,2014,1,2
55109,440,2016,1,2
55110,387990,2016,1,2
55111,208650,2015,0,2
55112,204360,2013,1,2
55113,304930,2014,1,2
55114,287700,2015,1,0
55115,10090,2015,1,2
55116,333930,2015,1,2
55117,4000,2015,1,2
55118,242720,2014,1,1
55119,207230,2014,1,1
55120,209080,2014,1,2
55121,31280,2016,0,2
55122,343330,2015,1,2
55123,224420,2013,1,2
55124,339800,2015,1,2
55125,207230,2013,1,2
55126,282070,2015,1,2
55127,570,2015,1,2
55128,113200,2014,1,2
55129,440,2014,1,2
55130,221100,2014,1,1
55131,4000,2014,1,1
55132,344760,2015,1,1
55133,252490,2013,1,2
55134,291550,2016,1,2
55135,113200,2014,1,2
55136,730,2014,1,2
55137,265930,2014,1,1
55138,252490,2014,1,1
55139,50300,2014,1,2
55140,55230,2014,1,1
55141,226700,2014,0,0
55142,4000,2013,1,1
55143,440,2013,1,1
55144,218620,2015,1,2
55145,227300,2014,1,2
55146,440,2015,1,2
55147,65980,2015,1,2
55148,344760,2015,1,2
55149,239030,2014,1,2
55150,224260,2014,1,2
55151,236370,2014,1,2
55152,218620,2015,1,0
55153,304930,2014,1,0
55154,265630,2016,1,0
55155,8930,2015,1,2
55156,107410,2014,1,1
55157,250900,2014,1,2
55158,570,2016,1,1
55159,253030,2014,1,2
55160,220160,2013,1,2
55161,440,2014,1,2
55162,730,2016,1,2
55163,264710,2015,1,2
55164,440,2015,1,2
55165,253980,2014,1,1
55166,730,2014,1,1
55167,270550,2016,1,2
55168,730,2015,1,2
55169,440,2014,1,1
55170,440,2014,1,1
55171,304930,2014,1,1
55172,570,2014,1,0
55173,550,2014,1,1
55174,211820,2014,1,2
55175,730,2014,0,1
55176,570,2014,1,2
55177,440,2016,1,2
55178,51100,2013,1,1
55179,225080,2013,1,2
55180,274520,2014,1,0
55181,211820,2014,1,2
55182,440,2013,1,2
55183,65930,2014,1,2
55184,570,2014,1,1
55185,304930,2015,1,0
55186,345650,2015,1,2
55187,264380,2015,1,1
55188,20900,2014,1,1
55189,224260,2014,1,2
55190,440,2014,1,2
55191,4000,2014,1,0
55192,218620,2015,1,2
55193,318430,2015,1,2
55194,236430,2014,1,0
55195,8190,2014,1,2
55196,218620,2015,1,0
55197,55230,2014,1,1
55198,259080,2014,1,1
55199,240,2014,1,1
55200,570,2014,1,2
55201,440,2013,1,2
55202,354850,2016,0,2
55203,570,2015,1,2
55204,345520,2015,0,2
55205,271590,2016,1,1
55206,17740,2014,1,2
55207,230410,2014,1,2
55208,237110,2015,0,0
55209,730,2015,1,2
55210,295110,2015,1,0
55211,440,2013,1,2
55212,730,2014,1,2
55213,322170,2015,1,1
55214,239220,2015,1,2
55215,379720,2016,1,2
55216,208480,2014,1,2
55217,550,2014,1,1
55218,440,2016,1,0
55219,242050,2016,1,2
55220,10090,2014,1,2
55221,1250,2013,1,1
55222,730,2014,1,2
55223,377160,2015,1,0
55224,17410,2014,1,1
55225,440,2013,1,2
55226,102600,2013,1,2
55227,440,2013,1,2
55228,440,2014,1,2
55229,202090,2014,1,2
55230,105600,2013,1,2
55231,473850,2016,0,0
55232,355180,2016,1,2
55233,282440,2014,1,2
55234,273110,2014,0,0
55235,10180,2015,1,1
55236,220200,2016,1,2
55237,236390,2015,1,1
55238,227940,2015,1,1
55239,12210,2014,1,2
55240,311210,2015,0,0
55241,107410,2015,1,2
55242,261980,2013,0,0
55243,220,2013,1,2
55244,263280,2015,1,2
55245,99900,2015,1,2
55246,440,2014,1,2
55247,550,2013,1,1
55248,730,2013,1,2
55249,730,2014,1,2
55250,252490,2014,1,2
55251,72850,2015,0,0
55252,105600,2014,1,1
55253,253980,2014,1,2
55254,304930,2014,1,2
55255,222900,2014,1,1
55256,220,2014,1,1
55257,212800,2014,1,1
55258,203140,2014,1,0
55259,113420,2014,1,2
55260,313340,2016,0,2
55261,203160,2013,1,2
55262,440,2013,1,2
55263,282070,2015,1,2
55264,250600,2015,1,0
55265,226740,2013,1,2
55266,311210,2015,0,2
55267,238320,2014,1,2
55268,730,2016,1,2
55269,440,2014,1,1
55270,4000,2014,1,1
55271,387990,2016,1,2
55272,113400,2014,1,2
55273,256410,2014,1,1
55274,240,2014,1,2
55275,242720,2014,0,2
55276,291550,2015,1,2
55277,4000,2014,1,1
55278,257030,2014,1,0
55279,730,2014,1,1
55280,6550,2014,0,0
55281,4000,2014,1,2
55282,730,2015,0,1
55283,204300,2014,1,2
55284,730,2015,1,2
55285,113400,2013,1,2
55286,12120,2015,1,1
55287,208480,2014,1,2
55288,235600,2014,1,2
55289,242760,2014,1,2
55290,241540,2014,1,2
55291,440,2014,1,2
55292,252490,2014,1,2
55293,221100,2014,1,2
55294,440,2013,1,1
55295,730,2014,1,0
55296,211820,2014,1,2
55297,4000,2015,1,0
55298,620,2013,1,1
55299,223470,2014,1,0
55300,220,2013,1,2
55301,203160,2014,1,2
55302,383080,2015,0,2
55303,22380,2014,1,2
55304,55230,2013,1,2
55305,204300,2013,1,0
55306,440,2014,1,2
55307,440,2014,1,2
55308,4000,2014,1,2
55309,440,2013,1,2
55310,440,2013,1,2
55311,209870,2014,1,0
55312,730,2015,1,2
55313,4000,2014,1,0
55314,730,2014,0,1
55315,242680,2015,1,1
55316,235600,2014,0,0
55317,35450,2014,0,2
55318,298630,2014,1,2
55319,440,2014,1,0
55320,1250,2014,1,2
55321,218230,2013,1,2
55322,440,2014,1,2
55323,247950,2014,0,1
55324,570,2015,1,1
55325,271590,2015,1,2
55326,730,2014,1,1
55327,218620,2014,1,1
55328,220200,2015,1,1
55329,263760,2014,1,1
55330,440,2014,1,0
55331,296470,2014,1,0
55332,12210,2014,0,0
55333,301520,2014,1,1
55334,222900,2014,0,1
55335,4000,2014,1,1
55336,113420,2014,1,1
55337,221100,2015,1,2
55338,250900,2015,1,2
55339,10,2014,1,1
55340,218620,2014,1,2
55341,221100,2014,1,1
55342,354140,2015,1,1
55343,322920,2015,1,2
55344,238260,2013,1,1
55345,570,2014,1,2
55346,440,2014,1,0
55347,730,2014,1,1
55348,730,2015,1,2
55349,200260,2016,1,1
55350,91310,2016,1,2
55351,49520,2015,1,2
55352,304930,2015,1,2
55353,570,2015,1,2
55354,440,2015,1,2
55355,202090,2016,1,2
55356,252490,2014,0,1
55357,282440,2014,1,2
55358,209870,2015,0,0
55359,51100,2015,0,0
55360,319510,2014,1,0
55361,211820,2013,1,2
55362,322170,2016,1,2
55363,203160,2014,1,2
55364,221100,2014,1,2
55365,107410,2014,1,2
55366,72850,2015,1,2
55367,232790,2015,1,2
55368,231430,2013,1,2
55369,221910,2014,1,2
55370,620,2013,1,2
55371,4000,2014,1,1
55372,49520,2014,1,0
55373,10180,2015,1,1
55374,48700,2014,1,1
55375,234310,2014,1,2
55376,440,2013,1,1
55377,730,2014,1,2
55378,105600,2016,1,2
55379,347670,2015,0,0
55380,282900,2015,1,2
55381,440,2016,1,2
55382,400,2014,1,2
55383,459820,2016,1,2
55384,224260,2014,1,1
55385,400,2014,1,2
55386,440,2013,1,2
55387,570,2015,1,2
55388,334230,2015,1,2
55389,570,2013,1,2
55390,72850,2013,1,0
55391,271590,2016,0,2
55392,570,2014,1,2
55393,200210,2013,1,2
55394,440,2014,1,2
55395,39150,2014,1,2
55396,238960,2013,1,2
55397,224260,2014,1,1
55398,550,2014,1,1
55399,440,2014,1,2
55400,4000,2014,1,2
55401,570,2014,1,1
55402,221810,2014,1,2
55403,107100,2014,1,2
55404,252950,2015,1,2
55405,220200,2015,1,2
55406,375820,2015,1,2
55407,4000,2015,1,2
55408,219150,2015,1,1
55409,6060,2014,1,2
55410,230410,2014,1,2
55411,72850,2014,1,2
55412,220440,2015,1,1
55413,237110,2014,1,1
55414,209000,2014,1,1
55415,4000,2014,1,1
55416,261030,2013,1,1
55417,249870,2013,1,1
55418,269210,2015,1,2
55419,417860,2015,1,2
55420,222900,2015,1,2
55421,349700,2015,1,2
55422,423880,2015,1,2
55423,207230,2015,1,0
55424,200710,2014,1,2
55425,224260,2013,1,0
55426,550,2013,1,2
55427,440,2013,1,2
55428,240,2014,1,2
55429,730,2014,1,2
55430,70000,2014,0,0
55431,220,2013,1,2
55432,212800,2013,1,2
55433,204300,2014,1,2
55434,222900,2014,0,2
55435,241930,2014,1,2
55436,311210,2015,0,2
55437,270550,2014,1,2
55438,274190,2015,1,2
55439,105300,2014,1,0
55440,249130,2013,1,0
55441,1250,2016,1,2
55442,440,2015,1,2
55443,208090,2014,1,2
55444,304930,2014,1,1
55445,218620,2014,1,0
55446,440,2013,1,2
55447,225600,2014,1,2
55448,218620,2014,1,2
55449,342380,2015,1,2
55450,245550,2014,1,2
55451,319510,2014,1,2
55452,250600,2014,1,2
55453,570,2014,0,2
55454,4000,2013,1,2
55455,105600,2013,1,2
55456,221640,2013,0,0
55457,417860,2015,1,1
55458,221910,2014,1,2
55459,304930,2014,1,1
55460,219740,2014,1,1
55461,224260,2014,1,2
55462,570,2013,1,1
55463,570,2014,1,1
55464,304050,2016,1,2
55465,301520,2015,1,1
55466,730,2015,0,0
55467,295110,2015,0,0
55468,200210,2016,1,1
55469,570,2014,1,2
55470,730,2015,1,2
55471,304930,2015,1,1
55472,730,2013,1,1
55473,252950,2015,1,2
55474,550,2015,1,2
55475,230410,2015,1,2
55476,10680,2015,1,2
55477,219640,2014,1,2
55478,730,2013,1,2
55479,440,2013,0,1
55480,24240,2014,1,2
55481,206420,2013,1,2
55482,440,2014,1,0
55483,550,2013,1,1
55484,730,2015,1,2
55485,91310,2015,0,0
55486,4000,2014,1,2
55487,243870,2015,1,2
55488,48720,2016,0,0
55489,238960,2015,1,1
55490,51100,2015,1,2
55491,8190,2013,1,1
55492,206210,2014,1,1
55493,323370,2015,1,2
55494,295110,2015,0,2
55495,221100,2013,1,0
55496,570,2013,1,2
55497,4000,2014,1,2
