user_id,genres,release_year,playtime_forever
stuman85,Action,2014,3851
Herpy_Derp,Indie,2013,3851
Herpy_Derp,RPG,2013,3851
UnorthadoxEnigma,RPG,2007,3851
bhajina,Strategy,2009,3850
76561198022404680,Strategy,2010,3850
76561198041472164,Adventure,2011,3850
cyberjepp,Action,2007,3849
PROGAMER963,Simulation,2015,3849
Harbringer-of-sorrow,Indie,2014,3848
anca1ag0n,Strategy,2009,3848
Blackbirdm3,Adventure,2011,3848
Gilsham,Indie,2006,3846
matagaming,RPG,2016,3846
Gilsham,Simulation,2006,3846
matagaming,Adventure,2016,3846
76561198070102633,Racing,2014,3846
matagaming,Action,2016,3846
SenatorArmstrong123,Strategy,2015,3846
76561198070102633,Adventure,2014,3846
76561198046036119,Early Access,2014,3845
76561198046036119,Simulation,2014,3845
76561197996672722,Strategy,2017,3845
76561197996672722,Indie,2017,3845
SwinburnCyphenMisslemike,Strategy,2011,3845
76561197996672722,Free to Play,2017,3845
76561197996672722,Action,2017,3845
76561198007390829,Simulation,2010,3845
76561197996672722,RPG,2017,3845
76561198046036119,Indie,2014,3845
76561198035606542,Strategy,2011,3844
76561198041282985,RPG,2013,3844
76561198041282985,Massively Multiplayer,2013,3844
76561198041282985,Early Access,2013,3844
TURTLESYEA,Action,2008,3843
76561198065247809,Action,2003,3843
76561197965355573,Action,2014,3843
76561198048709944,RPG,2013,3842
76561198048709944,Adventure,2013,3842
76561198048709944,Action,2013,3842
76561198048709944,Free to Play,2013,3842
76561198048709944,Massively Multiplayer,2013,3842
76561197972402439,Action,2004,3841
TheSneakySneakers,RPG,2015,3840
76561198057988265,Strategy,2009,3840
76561197998960814,Action,2016,3840
76561197998960814,Adventure,2016,3840
mrjaksauce,Indie,2011,3839
76561198044443958,Casual,2015,3839
mrjaksauce,Strategy,2011,3839
76561198042170355,RPG,2016,3839
76561198063439860,Free to Play,2017,3839
76561198073642113,Massively Multiplayer,2016,3839
76561198073642113,Indie,2016,3839
76561198090878710,Adventure,2013,3839
76561198073642113,Free to Play,2016,3839
76561198073642113,Action,2016,3839
redworld,Adventure,2012,3838
tankedout,Action,2008,3838
smasher6784,Adventure,2010,3837
Terminally-Chill,Free to Play,2014,3836
76561197999549682,Action,2013,3836
nathaniel1902,Free to Play,2011,3835
nathaniel1902,Massively Multiplayer,2011,3835
Outsider,Adventure,2011,3835
eunmac,Indie,2013,3835
76561198075749223,Strategy,2016,3834
76561198026531048,Indie,2013,3834
tobscene,Indie,2014,3833
76561198056741844,RPG,2011,3833
76561198056741844,Adventure,2011,3833
64723864,Strategy,2011,3833
76561198034164614,Action,2005,3833
Calesti,Strategy,2009,3833
76561198007745188,Indie,2016,3833
quickkandy98,Indie,2015,3832
tehdez,Strategy,2015,3832
76561198027254626,Massively Multiplayer,2011,3832
76561198027254626,Simulation,2011,3832
WrightTheWrong,Action,2003,3831
76561198001917486,Massively Multiplayer,2013,3831
tehdez,Indie,2013,3831
BillyDatKid,RPG,2007,3830
76561198072850352,RPG,2015,3829
Striker146,Early Access,2016,3829
76561198008027099,Simulation,2013,3829
Striker146,Strategy,2016,3829
Striker146,Simulation,2016,3829
76561198009850976,Simulation,2016,3828
personsunknown,Action,2010,3828
fereleth,Indie,2006,3827
doctr,Action,2006,3827
Enska,Action,2016,3827
fereleth,Simulation,2006,3827
skotavus,Action,2005,3827
doctr,Strategy,2006,3827
76561198070346631,Indie,2015,3826
REBAS_AS_F-T,Racing,2011,3825
76561198055637876,Massively Multiplayer,2017,3825
AlmightyShippo,Adventure,2012,3825
76561198064984988,Massively Multiplayer,2014,3825
76561198013973273,Action,2005,3825
TrippedSociety,Strategy,2005,3825
76561198055637876,RPG,2017,3825
76561198024354149,Action,1900,3824
76561198041965668,Action,2013,3824
76561198041303312,Action,2012,3824
76561198024354149,Adventure,1900,3824
76561198041303312,Adventure,2012,3824
76561198041303312,RPG,2012,3824
76561198024354149,Adventure,2014,3823
kaizan12,Free to Play,2013,3822
kaizan12,Massively Multiplayer,2013,3822
TrippedSociety,Adventure,2009,3822
kaizan12,Action,2013,3822
BigCutyBootyJudy,RPG,2015,3822
frogmcvape,Strategy,2016,3822
76561197972402439,Strategy,2009,3821
GermanPenguin,Simulation,2009,3821
armedstevos,Indie,2011,3820
76561198022148624,Indie,2006,3819
Icestriker,Massively Multiplayer,2013,3819
76561198022148624,Simulation,2006,3819
Icestriker,Early Access,2013,3819
BlackadderV,Simulation,2006,3818
Jojibu,Simulation,2015,3818
Urit,RPG,2011,3818
BlackadderV,Indie,2006,3818
Leopardts,Massively Multiplayer,2014,3817
76561197971128349,RPG,2013,3817
Memfizz,Adventure,2012,3817
namster21,Indie,2006,3816
Harkugan,Strategy,2004,3816
namster21,Simulation,2006,3816
LeZoidberg,Action,2007,3816
76561198006186415,RPG,2011,3816
76561198036070181,Simulation,2012,3815
76561198047679159,RPG,2015,3815
galoot,Action,2009,3815
76561198036070181,Strategy,2012,3815
76561198036070181,Indie,2012,3815
76561198026531048,Action,2013,3814
UnseenGuitar,Indie,2012,3814
phrostb,Adventure,2010,3813
76561198106488845,Casual,2016,3812
76561198106488845,Indie,2016,3812
76561198106488845,Early Access,2016,3812
76561198106488845,Sports,2016,3812
pieman98,Action,2006,3811
T0talN1nja,Adventure,2013,3810
deathjam140,Free to Play,2011,3810
76561198031319986,Strategy,2012,3810
76561198079890309,Indie,2016,3810
BaaBaaCowSheep,Strategy,2015,3810
KrazyAl,Action,2010,3809
76561198042170355,Strategy,2010,3809
76561197978024377,Action,2012,3809
KrazyAl,RPG,2010,3809
solodsnek,Strategy,2011,3809
76561198022404680,Simulation,2013,3808
Depurkashaw,Adventure,2017,3808
Depurkashaw,Free to Play,2017,3808
Depurkashaw,Action,2017,3808
Depurkashaw,Indie,2017,3808
Depurkashaw,Casual,2017,3808
76561198022404680,Free to Play,2013,3808
ulramite,RPG,2016,3807
ulramite,Adventure,2016,3807
ulramite,Indie,2016,3807
ulramite,Action,2016,3807
76561198031839921,Free to Play,2017,3807
ulramite,Casual,2016,3807
76561198064484479,Casual,2017,3806
76561198055179537,Indie,2010,3806
Talizaeus,Adventure,2015,3806
remedax,Simulation,2014,3806
Talizaeus,Simulation,2015,3806
Talizaeus,Free to Play,2015,3806
76561198056735088,Strategy,2016,3806
76561198055179537,Free to Play,2010,3806
76561198064484479,Indie,2017,3806
not_a_weeaboo,Adventure,2014,3805
Heckler_Tepes,Adventure,2010,3805
not_a_weeaboo,Strategy,2014,3805
not_a_weeaboo,Simulation,2014,3805
not_a_weeaboo,Indie,2014,3805
not_a_weeaboo,Early Access,2014,3805
Heckler_Tepes,Action,2010,3805
morebaconstrips,Casual,2013,3804
theryanator,Adventure,2011,3804
76561198005400196,Free to Play,2012,3803
JayKayGray,RPG,2010,3803
76561198019019838,Strategy,2014,3803
bonereaper,Adventure,2014,3803
astrasimon,Strategy,2012,3802
76561198031310041,Action,2003,3802
76561198031310041,Strategy,2003,3802
76561198031310041,Massively Multiplayer,2003,3802
76561198031310041,RPG,2003,3802
76561198031310041,Free to Play,2003,3802
holty07,Indie,2014,3800
holty07,Strategy,2014,3800
leoguibrito,Action,2009,3800
azza213,Indie,2011,3800
76561197966956978,Simulation,2014,3800
azza213,RPG,2011,3800
76561198065340949,Indie,2016,3799
chidvd,Action,2001,3799
76561197998873955,RPG,2016,3799
76561198065340949,Casual,2016,3799
64512328,RPG,2015,3798
76561197993725260,Early Access,2016,3798
64512328,Massively Multiplayer,2015,3798
64512328,Casual,2015,3798
76561198016740850,Simulation,2009,3797
76561198036511313,Early Access,2013,3796
daymm,Massively Multiplayer,2012,3796
76561197970137892,Indie,2016,3796
76561198081739230,Massively Multiplayer,2014,3796
76561198081739230,Racing,2014,3796
76561198036511313,Massively Multiplayer,2013,3796
76561198006186415,Action,2015,3796
76561198006186415,Adventure,2015,3796
Baronlord,Indie,2013,3795
76561198072534476,RPG,2009,3795
kruger287,RPG,2014,3794
Hav0ckSpAwns,Racing,2011,3794
76561198024298436,RPG,2008,3794
76561198022890336,RPG,2012,3794
Rougeman,Simulation,2012,3794
Eralus,Adventure,2014,3794
kruger287,Massively Multiplayer,2014,3794
rotflmaoman,Free to Play,2015,3794
Rougeman,Sports,2012,3794
rotflmaoman,Massively Multiplayer,2015,3794
76561198022890336,Action,2012,3794
kaizan12,Strategy,2009,3793
armedstevos,Action,2016,3793
Steamified,Sports,2015,3793
76561198067070151,Indie,2012,3792
deathjam140,Massively Multiplayer,2012,3792
76561197970551076,Action,2007,3792
76561197972261430,Indie,2016,3792
deathjam140,Free to Play,2012,3792
76561197972261430,Casual,2016,3792
76561197972261430,RPG,2016,3792
76561198027367190,Action,2008,3791
1001101001110101,Free to Play,2011,3791
76561198036459091,Adventure,2015,3791
76561198056997935,Action,2008,3791
76561198036459091,RPG,2015,3791
76561198036459091,Action,2015,3791
76561198027367190,RPG,2008,3791
76561198088802064,Action,2005,3790
76561198004821435,Strategy,2010,3790
tomfiend,RPG,2013,3790
76561198031394484,Adventure,2013,3790
TheSuccIsGudd,Adventure,2007,3790
Estetive,Action,2015,3789
bigodo,Strategy,2009,3789
76561198042491372,Adventure,2010,3788
76561197996426485,Action,2008,3788
76561197992005814,Action,2011,3788
Gaaaaary,Strategy,2012,3788
ARZARNAR,Simulation,2017,3787
ARZARNAR,Massively Multiplayer,2017,3787
TheKiwiMantis,Action,2014,3787
nipplelicker4000,Adventure,2012,3787
ARZARNAR,RPG,2017,3787
ARZARNAR,Free to Play,2010,3786
ARZARNAR,Massively Multiplayer,2010,3786
Heckler_Tepes,Strategy,2013,3786
76561198052928427,Casual,2013,3786
Heckler_Tepes,Casual,2013,3786
76561198052928427,Sports,2013,3786
Zombiejebus,Indie,2008,3785
76561198014704426,Strategy,2011,3785
Zombiejebus,Strategy,2008,3785
76561198014704426,Simulation,2011,3785
76561197986916169,Strategy,2008,3785
76561197975863549,Indie,2010,3785
dragonsheart,RPG,2013,3784
azza213,Strategy,2011,3784
Tomsen1,Adventure,2005,3784
Tomsen1,RPG,2005,3784
Tomsen1,Action,2005,3784
Eralus,Massively Multiplayer,2013,3783
malthiusau,Adventure,2011,3783
76561198038486363,Free to Play,2015,3783
Eralus,RPG,2013,3783
Eralus,Action,2013,3783
76561198038486363,Massively Multiplayer,2015,3783
76561197982302189,Indie,2006,3783
Eralus,Early Access,2013,3783
Eralus,Adventure,2013,3783
76561197982302189,Simulation,2006,3783
MyWeakness,Indie,2014,3783
MyWeakness,Simulation,2014,3783
Amaradas,Strategy,2010,3783
Eviloverlord1987BC,Racing,2008,3782
DieMadchenschanderin,Strategy,2008,3782
LiberationestZ,Action,2003,3782
SeedyDog,Casual,2016,3781
GenocideDecade,Action,2004,3781
76561198049648415,Action,2015,3780
mmaxim,Indie,2013,3780
mmaxim,Massively Multiplayer,2013,3780
76561198049648415,Indie,2015,3780
mmaxim,Early Access,2013,3780
jprezo,Strategy,2011,3779
76561198056392712,Action,2014,3779
76561198056392712,Adventure,2014,3779
76561198045507259,Free to Play,2013,3779
smcs,Simulation,2010,3779
Lamus,Action,2009,3779
mrjaksauce,Simulation,2011,3778
76561197981203305,Indie,2014,3778
Mr_samurai_man,Indie,2013,3778
reservegoalie,Racing,2010,3778
KatsukiYuu,RPG,2012,3778
76561197981203305,Strategy,2014,3778
Mr_samurai_man,RPG,2013,3778
76561198053516585,Early Access,2015,3778
Zombiejebus,RPG,2011,3778
mikeytyson,Simulation,2017,3777
mikeytyson,Massively Multiplayer,2017,3777
TheTriggured,Massively Multiplayer,2013,3777
TheTriggured,Early Access,2013,3777
mikeytyson,RPG,2017,3777
matagaming,Casual,2013,3776
76561198045459907,Strategy,2015,3776
Gadwall7,RPG,2016,3776
76561198042389215,Free to Play,2011,3775
76561198042389215,Massively Multiplayer,2011,3775
LiberationestZ,Strategy,2011,3775
Xuchiex,RPG,2015,3774
SenatorArmstrong123,Free to Play,2011,3774
BlackHawk2267,Adventure,2014,3773
thintimtam,Strategy,2010,3773
TaylorSinclair,RPG,2016,3773
AleksoSmeksoHere,Indie,2012,3771
76561198029771387,Indie,2013,3771
TheRedColonel,Strategy,2004,3770
Zombiejebus,Casual,2005,3770
76561198004203858,Action,2008,3770
76561198011303077,Strategy,2014,3769
syrith,Simulation,2012,3769
64723864,Simulation,2014,3769
76561198011303077,Indie,2014,3769
64723864,Early Access,2014,3769
AwesomeDoormat,Simulation,2013,3769
76561198011303077,Action,2014,3769
76561197995897347,Simulation,2015,3768
gangstapimpplaya,Indie,2006,3768
jarryd187,RPG,2010,3767
squeegymackoy,Strategy,2006,3767
BlackHawk2267,Simulation,2015,3766
76561198023147569,Massively Multiplayer,2013,3764
76561198023147569,RPG,2013,3764
76561198023147569,Early Access,2013,3764
76561198023147569,Adventure,2013,3764
76561198059486412,Adventure,2017,3764
Animax117,Indie,2015,3764
76561198059486412,Massively Multiplayer,2017,3764
76561198059486412,Free to Play,2017,3764
edyac,Simulation,2006,3763
007james_bond,Indie,2012,3763
edyac,Indie,2006,3763
chidori_647,Strategy,2010,3762
xXAussieRockXx,Strategy,2010,3762
76561198023557190,Massively Multiplayer,2016,3762
theroleplaygamer,Racing,2015,3762
76561198023557190,Adventure,2016,3762
76561198023557190,Action,2016,3762
76561198000220446,Adventure,2015,3761
76561198005889349,Adventure,2010,3761
76561198000220446,Massively Multiplayer,2015,3761
PritchardGSD,Indie,2012,3761
76561197970148466,Adventure,2009,3760
76561197963469414,Simulation,2009,3760
Striker146,Free to Play,2012,3760
Striker146,Massively Multiplayer,2012,3760
76561198075471492,Adventure,2013,3759
BlackHawk2267,Strategy,2012,3758
76561198008211473,Massively Multiplayer,2013,3758
SgtKimble,Adventure,2014,3758
76561198048808239,Casual,2013,3758
76561198008211473,Free to Play,2013,3758
76561198074254609,RPG,2015,3758
76561198048808239,Simulation,2013,3758
76561198048808239,Strategy,2013,3758
76561198057685527,Casual,2017,3757
76561198057685527,Adventure,2017,3757
76561198057685527,Indie,2017,3757
76561198057685527,Free to Play,2017,3757
Estetive,Adventure,2003,3757
76561198057685527,Action,2017,3757
BaaBaaCowSheep,Adventure,2010,3756
matagaming,Strategy,2011,3755
76561198036695284,Strategy,2013,3755
76561198060787863,RPG,2016,3755
Superdraco3314,RPG,2012,3755
76561198060787863,Adventure,2016,3755
76561198006186415,Indie,2013,3755
76561197972261430,Massively Multiplayer,2013,3754
chilla1,Adventure,2003,3754
76561198007745188,Casual,2012,3754
76561197972261430,RPG,2013,3754
76561197972261430,Free to Play,2013,3754
chilla1,RPG,2003,3754
76561198001071058,Free to Play,2013,3754
76561198028561555,Strategy,2011,3754
76561197992005814,Adventure,2013,3753
lasle,Simulation,2010,3753
76561198019341454,RPG,2012,3753
76561198050509172,Action,2009,3752
cormalgus,Simulation,2011,3752
Simipoo,Simulation,2015,3751
76561197995483380,Strategy,2013,3751
skwavicus,RPG,2016,3750
skwavicus,Action,2016,3750
skwavicus,Indie,2016,3750
skwavicus,Adventure,2016,3750
76561198052272007,Simulation,2017,3750
skwavicus,Casual,2016,3750
jarryd187,Simulation,2013,3750
76561198064984988,Simulation,2016,3747
76561198072362918,Action,2009,3747
cyberjepp,Casual,2016,3747
76561198036511313,RPG,2013,3747
76561198064984988,Early Access,2016,3747
cyberjepp,Adventure,2016,3747
76561198064984988,Strategy,2016,3747
claicorx,Action,2015,3746
claicorx,Sports,2015,3746
76561198013973273,Action,2014,3746
76561198038840599,Adventure,2008,3746
claicorx,Racing,2015,3746
76561198038840599,Action,2008,3746
edyac,Adventure,2017,3745
Zombiejebus,Indie,2006,3745
76561198007745188,Adventure,2010,3745
Zombiejebus,Simulation,2006,3745
edyac,RPG,2017,3745
edyac,Massively Multiplayer,2017,3745
edyac,Action,2017,3745
edyac,Indie,2017,3745
shinomegami,Casual,2009,3744
kruger287,Strategy,2014,3744
Sacru,Action,2015,3743
Xuchiex,Adventure,1900,3742
Xuchiex,Action,1900,3742
12345678901234567890123456567890,Action,2007,3742
Migelino64,Strategy,2016,3741
liamsplace,RPG,2008,3741
liamsplace,Action,2008,3741
niggerfag,Simulation,2012,3740
niggerfag,Strategy,2012,3740
76561198013291691,Indie,2013,3740
76561197995163667,Early Access,2013,3740
niggerfag,Indie,2012,3740
76561197995163667,Massively Multiplayer,2013,3740
76561197995163667,RPG,2013,3740
Superdraco3314,Strategy,2017,3740
76561197970076726,Strategy,2016,3740
76561197995163667,Indie,2013,3740
76561198050575580,Indie,2012,3738
PwnArt1st,Free to Play,2012,3738
76561198023557190,Simulation,2014,3738
Vulcan21,Action,2008,3738
76561198050575580,Strategy,2012,3738
76561198050575580,Simulation,2012,3738
skullduggery55,RPG,2015,3738
theroleplaygamer,Strategy,2010,3737
THEHITMONKEY,Simulation,2014,3737
adamtreloar,Strategy,2009,3737
THEHITMONKEY,Early Access,2014,3737
SmokaBluntos,Massively Multiplayer,2014,3736
76561198035005990,Free to Play,2013,3736
lordofgeckos,Free to Play,2017,3736
76561198008211473,Simulation,2015,3736
lordofgeckos,Adventure,2017,3736
lordofgeckos,Indie,2017,3736
lordofgeckos,Action,2017,3736
lordofgeckos,Casual,2017,3736
Bluewolf279,Strategy,2015,3736
warpeddemon,Massively Multiplayer,2013,3734
daymm,Indie,2015,3734
sad-commie,Strategy,1999,3734
warpeddemon,Early Access,2013,3734
warpeddemon,Adventure,2013,3734
warpeddemon,Indie,2013,3734
juzzfuzz,Casual,2014,3733
juzzfuzz,Strategy,2014,3733
juzzfuzz,Indie,2014,3733
SenatorArmstrong123,Simulation,2016,3732
76561197992005814,Action,2009,3732
76561198074949818,RPG,2014,3732
JambiGaming,Indie,2012,3732
Remo191,Indie,2016,3731
Remo191,Casual,2016,3731
Aquilares,Action,2015,3730
JayKayGray,Sports,2015,3729
Scalybutt,Adventure,2010,3729
JayKayGray,Racing,2015,3729
Leopardts,Free to Play,2012,3728
Leopardts,Action,2012,3728
Leopardts,Massively Multiplayer,2012,3728
Necrosc,Action,2013,3728
76561198043524540,Indie,2016,3727
76561197972180709,Massively Multiplayer,2014,3727
76561197972180709,RPG,2014,3727
76561198043524540,Adventure,2016,3727
76561198043524540,Action,2016,3727
76561198024531364,Adventure,2010,3726
TDOJ3DTDO,RPG,2011,3725
WrightTheWrong,Action,2011,3725
TDOJ3DTDO,Adventure,2011,3725
TDOJ3DTDO,Indie,2011,3725
Porjate,RPG,2009,3724
76561197995582054,Action,2006,3724
76561198018950738,RPG,2017,3723
KentuckyFriedSpy,Free to Play,2015,3723
76561198018950738,Indie,2017,3723
76561198018950738,Simulation,2017,3723
76561198018950738,Action,2017,3723
76561198018950738,Massively Multiplayer,2017,3723
Lightbekon,RPG,2013,3723
76561198018950738,Free to Play,2017,3723
Shredderman962,Adventure,2013,3722
76561198064484479,RPG,2009,3722
Shredderman962,Free to Play,2013,3722
76561198052513392,Strategy,2016,3722
gooseisthegreatest,Strategy,2016,3721
KrazyAl,Simulation,2017,3721
KrazyAl,Free to Play,2017,3721
GermanPenguin,Adventure,2013,3720
marshythemarshmallowman,Action,2004,3720
76561198033050980,Early Access,2013,3719
76561198033050980,Indie,2013,3719
DuskH,RPG,2010,3719
Rougeman,Casual,2012,3719
76561198033050980,Adventure,2013,3719
76561198033050980,Massively Multiplayer,2013,3719
travisty98,Casual,2017,3719
Rougeman,Adventure,2012,3719
76561198033050980,RPG,2013,3719
DuskH,Action,2010,3719
Vanillabun,RPG,2013,3718
76561197998533829,Adventure,2011,3717
Rhyzak,Free to Play,2014,3717
76561198090878710,Adventure,2015,3716
76561198003447788,Indie,2012,3716
76561198090878710,Casual,2015,3716
76561198090878710,Massively Multiplayer,2015,3716
76561198090878710,Free to Play,2015,3716
UnethicalPanda,Simulation,2006,3715
DoctorSpaceman,Adventure,2011,3715
jqinnewsteam,Adventure,2012,3715
BlaZE_,RPG,2010,3715
jqinnewsteam,Action,2012,3715
UnethicalPanda,Indie,2006,3715
Zombiejebus,Action,2007,3714
76561198013170444,Adventure,2014,3714
monsterskill,Massively Multiplayer,2014,3714
76561198071234865,Adventure,2016,3713
shinomegami,Action,1998,3713
76561198050575580,Early Access,2016,3712
Icestriker,Casual,2013,3712
76561198065923342,Free to Play,2013,3712
76561198050575580,Casual,2016,3712
76561198012040171,Indie,2014,3712
76561198012040171,RPG,2014,3712
Icestriker,Adventure,2013,3712
Flamin-Joker,Action,2013,3711
AusRomper,Action,2017,3711
AusRomper,Massively Multiplayer,2017,3711
76561198011743390,Free to Play,2013,3711
AusRomper,Adventure,2017,3711
76561197982665201,Strategy,2009,3711
76561198011743390,Massively Multiplayer,2013,3711
AusRomper,Indie,2017,3711
AusRomper,RPG,2017,3711
76561198057453677,Free to Play,2012,3711
RexTrigger,Adventure,2014,3711
mutatedwombat,Adventure,2013,3709
bloodyjak,Action,2008,3709
76561198031480846,Early Access,2016,3709
76561198031480846,Strategy,2016,3709
liambull,Action,2006,3708
hadougun,Action,2003,3708
76561197977767929,Strategy,2006,3708
nsgrickgrimes,Massively Multiplayer,2014,3707
76561198055637876,Massively Multiplayer,2011,3707
kodell,Simulation,2009,3707
76561198055637876,Free to Play,2011,3707
76561198043509581,RPG,2008,3707
nsgrickgrimes,RPG,2014,3707
76561198075471492,Adventure,2012,3706
76561198033433261,Simulation,2012,3704
76561198033433261,Strategy,2012,3704
76561198033433261,RPG,2012,3704
76561197970724420,Indie,2006,3704
76561198047630659,Indie,2015,3704
76561197970724420,Simulation,2006,3704
AusSoldier224,Strategy,1993,3704
MateoPhoenix,Simulation,2015,3703
76561198034164614,Action,2012,3703
MateoPhoenix,Action,2015,3703
Crudetasmanian,Adventure,2014,3703
covash23,Indie,2015,3703
covash23,Early Access,2015,3703
76561197996426598,Strategy,2011,3703
76561198045516933,Strategy,2013,3702
76561198018677971,RPG,2010,3702
MIMMATA,Casual,2012,3702
76561198071104985,Free to Play,2013,3702
MIMMATA,Adventure,2012,3702
76561198017659661,Strategy,2015,3702
lyskal,Action,2003,3701
lyskal,Free to Play,2003,3701
lyskal,Strategy,2003,3701
76561197972402439,Action,2014,3701
lyskal,Massively Multiplayer,2003,3701
lyskal,RPG,2003,3701
76561197972402439,RPG,2014,3701
MIMMATA,Adventure,2013,3700
MIMMATA,Early Access,2013,3700
76561198072850352,Free to Play,2015,3700
Urit,Adventure,2012,3700
whoopah,Action,2008,3700
MIMMATA,Massively Multiplayer,2013,3700
MIMMATA,Indie,2013,3700
MIMMATA,RPG,2013,3700
76561198072850352,Casual,2015,3700
Grandomega,RPG,2016,3700
aMaewi,Action,2010,3699
76561198073642113,Free to Play,2015,3699
aMaewi,Adventure,2010,3699
76561198064983179,Indie,2016,3698
76561198064983179,Simulation,2016,3698
76561198075749223,Free to Play,2015,3697
76561198033433261,Strategy,2014,3696
LeZoidberg,Indie,2008,3696
76561198033433261,Indie,2014,3696
LeZoidberg,Strategy,2008,3696
76561197986916169,Adventure,2014,3696
YODAJACOB,RPG,2010,3696
76561198033433261,Action,2014,3696
kaizan12,Simulation,2012,3696
YODAJACOB,Action,2010,3696
76561198036695284,Strategy,2014,3695
jcottle,Strategy,2014,3695
76561198064343153,Action,2009,3695
jcottle,Indie,2014,3695
lordoftheguppies,Action,2016,3695
76561198036695284,Simulation,2014,3695
76561198036695284,Indie,2014,3695
lordoftheguppies,Free to Play,2016,3695
chocklanisi,Strategy,2016,3695
lordoftheguppies,Massively Multiplayer,2016,3695
Shadowbolt4231,Adventure,2016,3694
the_abomination,Free to Play,2017,3694
the_abomination,Casual,2017,3694
76561198026239418,Action,2013,3694
PippleKipple,Strategy,2014,3694
76561198026239418,Racing,2013,3694
conordarley1998,Free to Play,2013,3694
scott_majere,Massively Multiplayer,2017,3693
scott_majere,RPG,2017,3693
76561198018950738,Strategy,2010,3693
TrippedSociety,Strategy,2011,3693
scott_majere,Adventure,2017,3693
76561198022975113,Simulation,2010,3693
scott_majere,Action,2017,3693
gearlan,Free to Play,2012,3693
theoretical_xp,Action,2009,3693
scott_majere,Indie,2017,3693
76561198022975113,Action,2010,3693
gearlan,Massively Multiplayer,2012,3693
redworld,Simulation,2012,3692
redworld,Strategy,2012,3692
redworld,RPG,2012,3692
Arthadonis,Strategy,2009,3692
jonesgang88,Indie,2014,3691
solodsnek,Action,2003,3691
76561197971851704,Indie,2016,3691
anca1ag0n,Strategy,2008,3691
jonesgang88,Simulation,2014,3691
76561197971851704,Casual,2016,3691
Aquilares,Free to Play,2003,3690
KingMadness,Action,2014,3690
Aquilares,Action,2003,3690
Aquilares,RPG,2003,3690
Aquilares,Strategy,2003,3690
Aquilares,Massively Multiplayer,2003,3690
76561198090878710,Adventure,2012,3689
pieman98,Indie,2012,3689
VRBones,Adventure,2016,3689
blackwold,Simulation,2016,3689
blackwold,Indie,2016,3689
76561198046813126,RPG,2009,3689
76561197963638240,Action,2015,3688
76561197982807200,Strategy,2016,3688
76561197963638240,Adventure,2015,3688
somnew,Strategy,2016,3688
76561198082588112,Free to Play,2014,3688
76561198082588112,Indie,2014,3688
76561197999638590,Adventure,2012,3687
sidtheangrygamer,Action,2008,3687
Achillesm,Simulation,2011,3687
Achillesm,Massively Multiplayer,2011,3687
astrasimon,Strategy,2005,3686
YODAJACOB,Action,2011,3686
YODAJACOB,Free to Play,2011,3686
YODAJACOB,Indie,2011,3686
76561198040890825,Simulation,2008,3686
kamigoroshi,Adventure,2013,3686
76561198031319986,RPG,2012,3685
tantrts168,Action,2014,3685
76561198018577288,Strategy,2012,3685
76561198090878710,RPG,2009,3685
ulramite,Free to Play,2014,3684
ArmenianJunkie,Action,2016,3684
randomnes,Adventure,2013,3683
76561198022744981,Free to Play,2012,3682
76561198022744981,Massively Multiplayer,2012,3682
personsunknown,Strategy,2008,3682
76561197995418864,Action,2006,3682
76561197976984468,Adventure,2014,3681
76561197972797551,Adventure,2010,3681
76561197972797551,Action,2010,3681
AriakWolf,Adventure,2011,3680
AriakWolf,Indie,2011,3680
Alpha4344,Adventure,2014,3679
76561198034465295,Casual,2013,3679
jswins,Indie,2014,3678
76561198103524411,Action,2008,3678
joeshoer,RPG,2010,3678
Le-Mocha,Indie,2012,3676
76561198047237949,Strategy,2010,3676
76561197970828806,Simulation,2017,3675
76561198045148009,Adventure,2016,3675
76561197970828806,Strategy,2017,3675
76561198042411838,Strategy,2013,3674
tehdez,Action,2007,3674
T0talN1nja,Adventure,2014,3674
76561198042411838,Indie,2013,3674
thintimtam,Strategy,2015,3673
farquadspenis,Adventure,2009,3672
Bronx9146,RPG,2015,3672
76561197994136663,Indie,2014,3670
badminton,Free to Play,2017,3670
76561197994136663,Strategy,2014,3670
76561198072850352,Indie,2012,3670
badminton,RPG,2017,3670
badminton,Action,2017,3670
Calcipher44,Simulation,2017,3670
76561197994136663,Simulation,2014,3670
Eralus,Adventure,2016,3670
76561198041303312,Simulation,2012,3670
badminton,Strategy,2017,3670
badminton,Indie,2017,3670
AusRomper,Adventure,2016,3669
76561197963206623,Indie,2011,3667
76561197963206623,RPG,2011,3667
Overwhelmer,Indie,2013,3665
Heckler_Tepes,Action,2011,3663
76561198016685643,Racing,2008,3663
76561197970347433,Strategy,2010,3663
76561198048240622,Indie,2013,3663
theoretical_xp,Adventure,2012,3663
76561197997378650,Strategy,2008,3662
76561197973942939,Sports,2010,3662
76561197997378650,Indie,2008,3662
exotiksnipa,Strategy,2011,3662
76561198078138335,RPG,2009,3661
flamingpenguin,Indie,2014,3661
76561197972402439,RPG,2010,3661
76561198041562431,Simulation,2015,3661
76561198078138335,Massively Multiplayer,2009,3661
76561198078138335,Free to Play,2009,3661
76561198041562431,Indie,2015,3661
76561198011218089,Strategy,2009,3661
76561198033713264,Casual,2017,3660
Crudetasmanian,RPG,2015,3660
76561198033713264,Action,2017,3660
76561198033713264,Indie,2017,3660
76561198033713264,Adventure,2017,3660
